ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL","Project Categories","Project Attributes",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
2808,"Nelson Cozy Cabin",,,2025-05-30,portfolio,https://nelsoncounty.com/explore/nelson-cozy-cabin/,https://nelsoncounty.com/wp-content/uploads/2025/05/Nelson-Cozy-Cabin.jpg|https://nelsoncounty.com/wp-content/uploads/2025/05/Nelson-Cozy-Cabin-Int.jpg,"Nelson Cozy Cabin|Nelson Cozy Cabin Int",|,|,"Nelson Cozy Cabin|Nelson Cozy Cabin Interior",https://nelsoncounty.com/wp-content/uploads/2025/05/Nelson-Cozy-Cabin.jpg,,"All (Lodging)>Cabins &amp; Cottages|All (Lodging)>Nellysford|All (Lodging)>Pet Friendly|All (Lodging)>Whole House Rentals",,publish,1,josh,iamjwal@gmail.com,,,nelson-cozy-cabin,,,0,0,0,closed,closed,2025-05-30
2810,"Kneeling Shepherd",,,2025-05-31,portfolio,https://nelsoncounty.com/explore/kneeling-shepherd/,https://nelsoncounty.com/wp-content/uploads/2025/05/Kneeling-Shepherd.jpg|https://nelsoncounty.com/wp-content/uploads/2025/05/Kneeling-Shepherd-Int.jpg,"Kneeling Shepherd|Kneeling Shepherd Int",|,|,"Kneeling Shepherd|Kneeling Shepherd Interior",https://nelsoncounty.com/wp-content/uploads/2025/05/Kneeling-Shepherd.jpg,,"All (Lodging)>Roseland|All (Lodging)>Whole House Rentals",,publish,1,josh,iamjwal@gmail.com,,,kneeling-shepherd,,,0,0,0,closed,closed,2025-05-31
2813,"Kremer Cabin",,,2025-05-31,portfolio,https://nelsoncounty.com/explore/kremer-cabin/,https://nelsoncounty.com/wp-content/uploads/2025/05/Kremer-Cabin.jpg|https://nelsoncounty.com/wp-content/uploads/2025/05/Kremer-Cabin-Int.jpg,"Kremer Cabin|Kremer Cabin Int",|,|,"Kremer Cabin|Kremer Cabin Interior",https://nelsoncounty.com/wp-content/uploads/2025/05/Kremer-Cabin.jpg,,"All (Lodging)>Faber|All (Lodging)>Whole House Rentals",,publish,1,josh,iamjwal@gmail.com,,,kremer-cabin,,,0,0,0,closed,closed,2025-05-31
2816,"Stewart's Place",,,2025-05-31,portfolio,https://nelsoncounty.com/explore/stewarts-place/,https://nelsoncounty.com/wp-content/uploads/2025/05/Stewarts-Place.jpg|https://nelsoncounty.com/wp-content/uploads/2025/05/Stewarts-Place-Int.jpg,"Stewart's Place|Stewart's Place Int",|,|,"Stewart's Place|Stewart's Place Interior",https://nelsoncounty.com/wp-content/uploads/2025/05/Stewarts-Place.jpg,,"All (Lodging)>Faber|All (Lodging)>Whole House Rentals",,publish,1,josh,iamjwal@gmail.com,,,stewarts-place,,,0,0,0,closed,closed,2025-05-31
2871,"Boho Cliff House Retreat",,,2025-05-31,portfolio,https://nelsoncounty.com/explore/boho-cliff-house-retreat/,https://nelsoncounty.com/wp-content/uploads/2025/05/Boho-Cliff-House-Retreat.jpg|https://nelsoncounty.com/wp-content/uploads/2025/05/Boho-Cliff-House-Retreat-Interior.jpg,"Boho Cliff House Retreat|Boho Cliff House Retreat Interior",|,|,"Boho Cliff House Retreat|Boho Cliff House Retreat Interior",https://nelsoncounty.com/wp-content/uploads/2025/05/Boho-Cliff-House-Retreat.jpg,,"All (Lodging)>Cabins &amp; Cottages|All (Lodging)>Whole House Rentals|All (Lodging)>Wintergreen|All (Lodging)>Wintergreen Resort",,publish,1,josh,iamjwal@gmail.com,,,boho-cliff-house-retreat,,,0,0,0,closed,closed,2025-05-31
2878,"Airkey Boutique Rentals",,,2025-06-06,portfolio,https://nelsoncounty.com/explore/airkey/,https://nelsoncounty.com/wp-content/uploads/2025/06/IMG_4131.jpeg|https://nelsoncounty.com/wp-content/uploads/2025/06/IMG_4132.jpeg,IMG_4131|IMG_4132,|,|,|,https://nelsoncounty.com/wp-content/uploads/2025/06/IMG_4131.jpeg,,"All (Lodging)>Afton|All (Lodging)>Whole House Rentals",,publish,3,WG,taprootpr@gmail.com,,,airkey,,,0,0,0,closed,closed,2025-06-06
2894,"Three Ridge Retreat",,,2025-06-11,portfolio,https://nelsoncounty.com/explore/three-ridge-retreat/,https://nelsoncounty.com/wp-content/uploads/2025/06/Three-Ridge-Retreat-Int.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/Three-Ridge-Retreat.jpg,"Three Ridge Retreat Int|Three Ridge Retreat",|,|,"Three Ridge Retreat Interior|Three Ridge Retreat",https://nelsoncounty.com/wp-content/uploads/2025/06/Three-Ridge-Retreat-Int.jpg,,"All (Lodging)>Pet Friendly|All (Lodging)>Wintergreen|All (Lodging)>Wintergreen Resort",,publish,1,josh,iamjwal@gmail.com,,,three-ridge-retreat,,,0,0,0,closed,closed,2025-06-11
2898,"Sunset Vista Villa",,,2025-06-11,portfolio,https://nelsoncounty.com/explore/sunset-vista-villa/,https://nelsoncounty.com/wp-content/uploads/2025/06/Sunset-Vista-Villa.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/Sunset-Vista-Villa-Int.jpg,"Sunset Vista Villa|Sunset Vista Villa Int",|,|,"Sunset Vista Villa|Sunset Vista Villa Interior",https://nelsoncounty.com/wp-content/uploads/2025/06/Sunset-Vista-Villa.jpg,,"All (Lodging)>Roseland|All (Lodging)>Wintergreen|All (Lodging)>Wintergreen Resort",,publish,1,josh,iamjwal@gmail.com,,,sunset-vista-villa,,,0,0,0,closed,closed,2025-06-11
2902,"Arrowwood Lane",,,2025-06-11,portfolio,https://nelsoncounty.com/explore/arrowwood-lane/,https://nelsoncounty.com/wp-content/uploads/2025/06/Arrowwood-Lane.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/Arrowwood-Lane-Int.jpg,"Arrowwood Lane|Arrowwood Lane Int",|,|,"Arrowwood Lane|Arrowwood Lane Interior",https://nelsoncounty.com/wp-content/uploads/2025/06/Arrowwood-Lane.jpg,,"All (Lodging)>Pet Friendly|All (Lodging)>Whole House Rentals|All (Lodging)>Wintergreen|All (Lodging)>Wintergreen Resort",,publish,1,josh,iamjwal@gmail.com,,,arrowwood-lane,,,0,0,0,closed,closed,2025-06-11
2906,Winterhaven,,,2025-06-11,portfolio,https://nelsoncounty.com/explore/winterhaven/,https://nelsoncounty.com/wp-content/uploads/2025/06/Winterhaven.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/Winterhaven-Interior.jpg,"Winterhaven|Winterhaven Interior",|,|,"Winterhaven|Winterhaven Interior",https://nelsoncounty.com/wp-content/uploads/2025/06/Winterhaven.jpg,,"All (Lodging)>Whole House Rentals|All (Lodging)>Wintergreen|All (Lodging)>Wintergreen Resort",,publish,1,josh,iamjwal@gmail.com,,,winterhaven,,,0,0,0,closed,closed,2025-06-11
2910,"779 Blue Ridge Drive",,,2025-06-11,portfolio,https://nelsoncounty.com/explore/779-blue-ridge-drive/,https://nelsoncounty.com/wp-content/uploads/2025/06/779-Blue-Ridge-Drive.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/779-Blue-Ridge-Drive-Interior.jpg,"779 Blue Ridge Drive|779 Blue Ridge Drive Interior",|,|,"779 Blue Ridge Drive|779 Blue Ridge Drive Interior",https://nelsoncounty.com/wp-content/uploads/2025/06/779-Blue-Ridge-Drive.jpg,,"All (Lodging)>Pet Friendly|All (Lodging)>Whole House Rentals|All (Lodging)>Wintergreen|All (Lodging)>Wintergreen Resort",,publish,1,josh,iamjwal@gmail.com,,,779-blue-ridge-drive,,,0,0,0,closed,closed,2025-06-11
2916,Belties,"<h1 class=""entry-title fusion-post-title"">Basic Necessities</h1>
<div class=""post-content"">
<div class=""fusion-fullwidth fullwidth-box fusion-builder-row-1 nonhundred-percent-fullwidth non-hundred-percent-height-scrolling"">
<div class=""fusion-builder-row fusion-row"">
<div class=""fusion-layout-column fusion_builder_column fusion-builder-column-0 fusion_builder_column_2_3 2_3 fusion-two-third fusion-column-first"">
<div class=""fusion-column-wrapper fusion-flex-column-wrapper-legacy""></div>
</div>
</div>
</div>
</div>",,2025-06-12,portfolio,https://nelsoncounty.com/explore/belties/,https://nelsoncounty.com/wp-content/uploads/2025/06/Belties3.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/IMG_4144.jpeg|https://nelsoncounty.com/wp-content/uploads/2025/06/IMG_4144-1.jpeg|https://nelsoncounty.com/wp-content/uploads/2025/06/IMG_4146-e1749742308217.jpeg,Belties3|IMG_4144|IMG_4144|Screenshot,|||Screenshot,|||,|||,https://nelsoncounty.com/wp-content/uploads/2025/06/Belties3.jpg,,"All (Taste)>Coffee Shops|Road Trips>Nellysford|All (Taste)>Restaurants",,publish,3,WG,taprootpr@gmail.com,,,belties,,,0,0,0,closed,closed,2025-06-12
2929,"Ski in Style At Sapphire Squirrel",,,2025-06-20,portfolio,https://nelsoncounty.com/explore/ski-in-style-at-sapphire-squirrel/,https://nelsoncounty.com/wp-content/uploads/2025/06/Ski-in-Style-At-Sapphire-Squirrel.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/Ski-in-Style-At-Sapphire-Squirrel-Int.jpg,"Ski in Style At Sapphire Squirrel|Ski in Style At Sapphire Squirrel Int",|,|,"Ski in Style At Sapphire Squirrel|Ski in Style At Sapphire Squirrel Interior",https://nelsoncounty.com/wp-content/uploads/2025/06/Ski-in-Style-At-Sapphire-Squirrel.jpg,,"All (Lodging)>Whole House Rentals|All (Lodging)>Wintergreen|All (Lodging)>Wintergreen Resort",,publish,1,josh,iamjwal@gmail.com,,,ski-in-style-at-sapphire-squirrel,,,0,0,0,closed,closed,2025-06-20
2931,"The Retreat at Three Ridges",,,2025-06-20,portfolio,https://nelsoncounty.com/explore/the-retreat-at-three-ridges/,https://nelsoncounty.com/wp-content/uploads/2025/06/The-Retreat-at-Three-Ridges-1.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/The-Retreat-at-Three-Ridges-2.jpg,"The Retreat at Three Ridges 1|The Retreat at Three Ridges 2",|,|,"The Retreat at Three Ridges|The Retreat at Three Ridges",https://nelsoncounty.com/wp-content/uploads/2025/06/The-Retreat-at-Three-Ridges-1.jpg,,"All (Lodging)>Wintergreen|All (Lodging)>Wintergreen Resort",,publish,1,josh,iamjwal@gmail.com,,,the-retreat-at-three-ridges,,,0,0,0,closed,closed,2025-06-20
2933,"Wintergreen Condo 1437 Highlands",,,2025-06-20,portfolio,https://nelsoncounty.com/explore/wintergreen-condo-1437-highlands/,https://nelsoncounty.com/wp-content/uploads/2025/06/Wintergreen-Condo-1437-Highlands-1.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/Wintergreen-Condo-1437-Highlands-2.jpg,"Wintergreen Condo 1437 Highlands 1|Wintergreen Condo 1437 Highlands 2",|,|,"Wintergreen Condo 1437 Highlands|Wintergreen Condo 1437 Highlands",https://nelsoncounty.com/wp-content/uploads/2025/06/Wintergreen-Condo-1437-Highlands-1.jpg,,"All (Lodging)>Staff on Site|All (Lodging)>Wintergreen|All (Lodging)>Wintergreen Resort",,publish,1,josh,iamjwal@gmail.com,,,wintergreen-condo-1437-highlands,,,0,0,0,closed,closed,2025-06-20
2935,"Time Out",,,2025-06-20,portfolio,https://nelsoncounty.com/explore/time-out/,https://nelsoncounty.com/wp-content/uploads/2025/06/Time-Out.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/Time-Out-Int.jpg,"Time Out|Time Out Int",|,|,"Time Out|Time Out Interior",https://nelsoncounty.com/wp-content/uploads/2025/06/Time-Out.jpg,,"All (Lodging)>Pet Friendly|All (Lodging)>Wintergreen|All (Lodging)>Wintergreen Resort",,publish,1,josh,iamjwal@gmail.com,,,time-out,,,0,0,0,closed,closed,2025-06-20
2938,"Cub Creek Cabin",,,2025-06-20,portfolio,https://nelsoncounty.com/explore/cub-creek-cabin/,https://nelsoncounty.com/wp-content/uploads/2025/06/Cub-Creek-Cabin.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/Cub-Creek-Cabin-Int.jpg,"Cub Creek Cabin|Cub Creek Cabin Int",|,|,"Cub Creek Cabin|Cub Creek Cabin Interior",https://nelsoncounty.com/wp-content/uploads/2025/06/Cub-Creek-Cabin.jpg,,"All (Lodging)>Cabins &amp; Cottages|All (Lodging)>Roseland|All (Lodging)>Whole House Rentals",,publish,1,josh,iamjwal@gmail.com,,,cub-creek-cabin,,,0,0,0,closed,closed,2025-06-20
2940,"Tyebello Cabins",,,2025-06-20,portfolio,https://nelsoncounty.com/explore/tyebello-cabins/,https://nelsoncounty.com/wp-content/uploads/2025/06/Tyebello-Cabins.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/Tyebello-Cabins-Int.jpg,"Tyebello Cabins|Tyebello Cabins Int",|,|,"Tyebello Cabins|Tyebello Cabin Bathroom",https://nelsoncounty.com/wp-content/uploads/2025/06/Tyebello-Cabins.jpg,,"All (Lodging)>Cabins &amp; Cottages|All (Lodging)>Montebello|All (Lodging)>Pet Friendly|All (Lodging)>Staff on Site",,publish,1,josh,iamjwal@gmail.com,,,tyebello-cabins,,,0,0,0,closed,closed,2025-06-20
2943,"Glass & Pine",,,2025-06-20,portfolio,https://nelsoncounty.com/explore/glass-pine/,https://nelsoncounty.com/wp-content/uploads/2025/06/Glass-Pine.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/Glass-Pine-Int.jpg,"Glass & Pine|Glass & Pine Int",|,|,"Glass & Pine|Glass & Pine Interior",https://nelsoncounty.com/wp-content/uploads/2025/06/Glass-Pine.jpg,,"All (Lodging)>Cabins &amp; Cottages|All (Lodging)>Nellysford|All (Lodging)>Whole House Rentals",,publish,1,josh,iamjwal@gmail.com,,,glass-pine,,,0,0,0,closed,closed,2025-06-20
2945,"Wintergreen 19 Ivy Glen Lane",,,2025-06-20,portfolio,https://nelsoncounty.com/explore/wintergreen-19-ivy-glen-lane/,https://nelsoncounty.com/wp-content/uploads/2025/06/Wintergreen-19-Ivy-Glen-Lane.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/Wintergreen-19-Ivy-Glen-Lane-Int.jpg,"Wintergreen 19 Ivy Glen Lane|Wintergreen 19 Ivy Glen Lane Int",|,|,"Wintergreen 19 Ivy Glen Lane|Wintergreen 19 Ivy Glen Lane",https://nelsoncounty.com/wp-content/uploads/2025/06/Wintergreen-19-Ivy-Glen-Lane.jpg,,"All (Lodging)>Pet Friendly|All (Lodging)>Whole House Rentals|All (Lodging)>Wintergreen|All (Lodging)>Wintergreen Resort",,publish,1,josh,iamjwal@gmail.com,,,wintergreen-19-ivy-glen-lane,,,0,0,0,closed,closed,2025-06-20
2947,"The Brown Bear Lodge",,,2025-06-20,portfolio,https://nelsoncounty.com/explore/the-brown-bear-lodge/,https://nelsoncounty.com/wp-content/uploads/2025/06/The-Brown-Bear-Lodge.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/The-Brown-Bear-Lodge-Int.jpg,"The Brown Bear Lodge|The Brown Bear Lodge Int",|,|,"The Brown Bear Lodge|The Brown Bear Lodge Interior",https://nelsoncounty.com/wp-content/uploads/2025/06/The-Brown-Bear-Lodge.jpg,,"All (Lodging)>Staff on Site|All (Lodging)>Whole House Rentals|All (Lodging)>Wintergreen",,publish,1,josh,iamjwal@gmail.com,,,the-brown-bear-lodge,,,0,0,0,closed,closed,2025-06-20
2950,"Mountain Home in Nelson County",,,2025-06-20,portfolio,https://nelsoncounty.com/explore/mountain-home-in-nelson-county/,https://nelsoncounty.com/wp-content/uploads/2025/06/Mountain-Home-in-Nelson-County.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/Mountain-Home-in-Nelson-County-Int.jpg,"Mountain Home in Nelson County|Mountain Home in Nelson County Int",|,|,"Mountain Home in Nelson County|Mountain Home in Nelson County Interior",https://nelsoncounty.com/wp-content/uploads/2025/06/Mountain-Home-in-Nelson-County.jpg,,"All (Lodging)>Cabins &amp; Cottages|All (Lodging)>Faber|All (Lodging)>Whole House Rentals",,publish,1,josh,iamjwal@gmail.com,,,mountain-home-in-nelson-county,,,0,0,0,closed,closed,2025-06-20
2955,"Spy Run Hideaway",,,2025-06-20,portfolio,https://nelsoncounty.com/explore/spy-run-hideaway/,https://nelsoncounty.com/wp-content/uploads/2025/06/Spy-Run-Hideaway.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/Spy-Run-Hideaway-Int.jpg,"Spy Run Hideaway|Spy Run Hideaway Int",|,|,"Spy Run Hideaway|Spy Run Hideaway Interior",https://nelsoncounty.com/wp-content/uploads/2025/06/Spy-Run-Hideaway.jpg,,"All (Lodging)>Pet Friendly|All (Lodging)>Staff on Site|All (Lodging)>Vesuvius|All (Lodging)>Whole House Rentals",,publish,1,josh,iamjwal@gmail.com,,,spy-run-hideaway,,,0,0,0,closed,closed,2025-06-20
2958,"Love of Mountains Oh Fill My Cup",,,2025-06-20,portfolio,https://nelsoncounty.com/explore/love-of-mountains-oh-fill-my-cup/,https://nelsoncounty.com/wp-content/uploads/2025/06/Love-of-Mountains-Oh-Fill-My-Cup.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/Love-of-Mountains-Oh-Fill-My-Cup-Int.jpg,"Love of Mountains Oh Fill My Cup|Love of Mountains Oh Fill My Cup Int",|,|,"Love of Mountains Oh Fill My Cup|Love of Mountains Oh Fill My Cup Interior",https://nelsoncounty.com/wp-content/uploads/2025/06/Love-of-Mountains-Oh-Fill-My-Cup.jpg,,"All (Lodging)>Wintergreen|All (Lodging)>Wintergreen Resort",,publish,1,josh,iamjwal@gmail.com,,,love-of-mountains-oh-fill-my-cup,,,0,0,0,closed,closed,2025-06-20
2964,"Marigold on the Mountain",,,2025-06-20,portfolio,https://nelsoncounty.com/explore/marigold-on-the-mountain/,https://nelsoncounty.com/wp-content/uploads/2025/06/Marigold-on-the-Mountain.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/Marigold-on-the-Mountain-Int.jpg,"Marigold on the Mountain|Marigold on the Mountain Int",|,|,"Marigold on the Mountain|Marigold on the Mountain Interior",https://nelsoncounty.com/wp-content/uploads/2025/06/Marigold-on-the-Mountain.jpg,,"All (Lodging)>Pet Friendly|All (Lodging)>Wintergreen|All (Lodging)>Wintergreen Resort",,publish,1,josh,iamjwal@gmail.com,,,marigold-on-the-mountain,,,0,0,0,closed,closed,2025-06-20
2968,"Top of The Mountain Hideaway",,,2025-06-20,portfolio,https://nelsoncounty.com/explore/top-of-the-mountain-hideaway/,https://nelsoncounty.com/wp-content/uploads/2025/06/Top-of-The-Mountain-Hideaway.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/Top-of-The-Mountain-Hideaway-Int.jpg,"Top of The Mountain Hideaway|Top of The Mountain Hideaway Int",|,|,"Top of The Mountain Hideaway|Top of The Mountain Hideaway Interior",https://nelsoncounty.com/wp-content/uploads/2025/06/Top-of-The-Mountain-Hideaway.jpg,,"All (Lodging)>Pet Friendly|All (Lodging)>Whole House Rentals|All (Lodging)>Wintergreen|All (Lodging)>Wintergreen Resort",,publish,1,josh,iamjwal@gmail.com,,,top-of-the-mountain-hideaway,,,0,0,0,closed,closed,2025-06-20
3001,"On The Rocks",,,2025-06-27,portfolio,https://nelsoncounty.com/explore/on-the-rocks/,https://nelsoncounty.com/wp-content/uploads/2025/06/On-The-Rocks-Exterior.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/On-The-Rocks-Int.jpg,"On The Rocks Exterior|On The Rocks Int",|,|,"On The Rocks|On The Rocks Interior",https://nelsoncounty.com/wp-content/uploads/2025/06/On-The-Rocks-Exterior.jpg,,"All (Lodging)>Cabins &amp; Cottages|All (Lodging)>Pet Friendly|All (Lodging)>Whole House Rentals|All (Lodging)>Wintergreen|All (Lodging)>Wintergreen Resort",,publish,1,josh,iamjwal@gmail.com,,,on-the-rocks,,,0,0,0,closed,closed,2025-06-27
3003,"Our Mountain Getaway",,,2025-06-27,portfolio,https://nelsoncounty.com/explore/our-mountain-getaway/,https://nelsoncounty.com/wp-content/uploads/2025/06/Our-Mountain-Getaway.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/Our-Mountain-Getaway-Int.jpg,"Our Mountain Getaway|Our Mountain Getaway Int",|,|,"Our Mountain Getaway|Our Mountain Getaway Interior",https://nelsoncounty.com/wp-content/uploads/2025/06/Our-Mountain-Getaway.jpg,,"All (Lodging)>Whole House Rentals|All (Lodging)>Wintergreen|All (Lodging)>Wintergreen Resort",,publish,1,josh,iamjwal@gmail.com,,,our-mountain-getaway,,,0,0,0,closed,closed,2025-06-27
3005,"Rockfish Cabin",,,2025-06-27,portfolio,https://nelsoncounty.com/explore/rockfish-cabin/,https://nelsoncounty.com/wp-content/uploads/2025/06/Rockfish-Cabin.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/Rockfish-Cabin-Interior.jpg,"Rockfish Cabin|Rockfish Cabin Interior",|,|,"Rockfish Cabin|",https://nelsoncounty.com/wp-content/uploads/2025/06/Rockfish-Cabin.jpg,,"All (Lodging)>Cabins &amp; Cottages|All (Lodging)>Faber|All (Lodging)>Whole House Rentals",,publish,1,josh,iamjwal@gmail.com,,,rockfish-cabin,,,0,0,0,closed,closed,2025-06-27
3007,"Blue Ridge Cabin",,,2025-06-27,portfolio,https://nelsoncounty.com/explore/blue-ridge-cabin/,https://nelsoncounty.com/wp-content/uploads/2025/06/Blue-Ridge-Cabin.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/Blue-Ridge-Cabin-Int.jpg,"Blue Ridge Cabin|Blue Ridge Cabin Int",|,|,"Blue Ridge Cabin|Blue Ridge Cabin Interior",https://nelsoncounty.com/wp-content/uploads/2025/06/Blue-Ridge-Cabin.jpg,,"All (Lodging)>Cabins &amp; Cottages|All (Lodging)>Roseland",,publish,1,josh,iamjwal@gmail.com,,,blue-ridge-cabin,,,0,0,0,closed,closed,2025-06-27
3009,"Wintergreen Duplex",,,2025-06-27,portfolio,https://nelsoncounty.com/explore/wintergreen-duplex/,https://nelsoncounty.com/wp-content/uploads/2025/06/Wintergreen-Duplex.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/Wintergreen-Duplex-Int.jpg,"Wintergreen Duplex|Wintergreen Duplex Int",|,|,"Wintergreen Duplex|Wintergreen Duplex Interior",https://nelsoncounty.com/wp-content/uploads/2025/06/Wintergreen-Duplex.jpg,,"All (Lodging)>Whole House Rentals|All (Lodging)>Wintergreen|All (Lodging)>Wintergreen Resort",,publish,1,josh,iamjwal@gmail.com,,,wintergreen-duplex,,,0,0,0,closed,closed,2025-06-27
3011,"Sunrise on the Trail",,,2025-06-27,portfolio,https://nelsoncounty.com/explore/sunrise-on-the-trail/,https://nelsoncounty.com/wp-content/uploads/2025/06/Sunrise-on-the-Trail.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/Sunrise-on-the-Trail-Interior.jpg,"Sunrise on the Trail|Sunrise on the Trail Interior",|,|,"Sunrise on the Trail|Sunrise on the Trail Interior",https://nelsoncounty.com/wp-content/uploads/2025/06/Sunrise-on-the-Trail.jpg,,"All (Lodging)>Afton|All (Lodging)>Whole House Rentals",,publish,1,josh,iamjwal@gmail.com,,,sunrise-on-the-trail,,,0,0,0,closed,closed,2025-06-27
3014,"Mima's Mountain House",,,2025-06-27,portfolio,https://nelsoncounty.com/explore/mimas-mountain-house/,https://nelsoncounty.com/wp-content/uploads/2025/06/Mimas-Mountain-House.jpg|https://nelsoncounty.com/wp-content/uploads/2025/06/Mimas-Mountain-House-Interior.jpg,"Mima's Mountain House|Mima's Mountain House Interior",|,|,"Mima's Mountain House|Mima's Mountain House Interior",https://nelsoncounty.com/wp-content/uploads/2025/06/Mimas-Mountain-House.jpg,,"All (Lodging)>Massies Mill|All (Lodging)>Pet Friendly|All (Lodging)>Whole House Rentals",,publish,1,josh,iamjwal@gmail.com,,,mimas-mountain-house,,,0,0,0,closed,closed,2025-06-27
3036,"Village Antiques","<h1 class=""entry-title fusion-post-title"">Veritas Vineyards &amp; Winery</h1>
<h1 class=""entry-title fusion-post-title"">Mountain and Vine Winery</h1>
<h1 class=""entry-title fusion-post-title"">Blue Mountain Brewery</h1>
<h1 class=""entry-title fusion-post-title"">Basic Necessities</h1>
<div class=""post-content"">
<div class=""fusion-fullwidth fullwidth-box fusion-builder-row-1 nonhundred-percent-fullwidth non-hundred-percent-height-scrolling"">
<div class=""fusion-builder-row fusion-row"">
<div class=""fusion-layout-column fusion_builder_column fusion-builder-column-0 fusion_builder_column_2_3 2_3 fusion-two-third fusion-column-first"">
<div class=""fusion-column-wrapper fusion-flex-column-wrapper-legacy""></div>
</div>
</div>
</div>
</div>",,2025-06-27,portfolio,https://nelsoncounty.com/explore/villageantiques/,https://nelsoncounty.com/wp-content/uploads/2025/06/IMG_4233.png,IMG_4233,,,,https://nelsoncounty.com/wp-content/uploads/2025/06/IMG_4233.png,,"All (Taste)>Coffee Shops|All (Shopping)>Lovingston|All (Taste)>Sweet Treats",Afton|Wildflowers,publish,3,WG,taprootpr@gmail.com,,,villageantiques,,,0,0,0,closed,closed,2025-08-04
3080,"Cliffs Edge",,,2025-07-03,portfolio,https://nelsoncounty.com/explore/cliffs-edge/,https://nelsoncounty.com/wp-content/uploads/2025/07/Cliffs-Edge.jpg|https://nelsoncounty.com/wp-content/uploads/2025/07/Cliffs-Edge-Int.jpg,"Cliffs Edge|Cliffs Edge Int",|,|,"Cliffs Edge|Cliffs Edge Interior",https://nelsoncounty.com/wp-content/uploads/2025/07/Cliffs-Edge.jpg,,"All (Lodging)>Whole House Rentals|All (Lodging)>Wintergreen|All (Lodging)>Wintergreen Resort",,publish,1,josh,iamjwal@gmail.com,,,cliffs-edge,,,0,0,0,closed,closed,2025-07-03
3082,"Slopes At Tyro",,,2025-07-03,portfolio,https://nelsoncounty.com/explore/slopes-at-tyro/,https://nelsoncounty.com/wp-content/uploads/2025/07/Slopes-At-Tyro.jpg|https://nelsoncounty.com/wp-content/uploads/2025/07/Slopes-At-Tyro-Int.jpg,"Slopes At Tyro|Slopes At Tyro Int",|,|,"Slopes At Tyro|Slopes At Tyro Interior",https://nelsoncounty.com/wp-content/uploads/2025/07/Slopes-At-Tyro.jpg,,"All (Lodging)>Pet Friendly|All (Lodging)>Staff on Site|All (Lodging)>Whole House Rentals|All (Lodging)>Wintergreen|All (Lodging)>Wintergreen Resort",,publish,1,josh,iamjwal@gmail.com,,,slopes-at-tyro,,,0,0,0,closed,closed,2025-07-03
3084,"Home on the Ridge",,,2025-07-03,portfolio,https://nelsoncounty.com/explore/home-on-the-ridge/,https://nelsoncounty.com/wp-content/uploads/2025/07/Home-on-the-Ridge.jpg|https://nelsoncounty.com/wp-content/uploads/2025/07/Home-on-the-Ridge-Interior.jpg,"Home on the Ridge|Home on the Ridge Interior",|,|,"Home on the Ridge|Home on the Ridge Interior",https://nelsoncounty.com/wp-content/uploads/2025/07/Home-on-the-Ridge.jpg,,"All (Lodging)>Whole House Rentals|All (Lodging)>Wintergreen|All (Lodging)>Wintergreen Resort",,publish,1,josh,iamjwal@gmail.com,,,home-on-the-ridge,,,0,0,0,closed,closed,2025-07-03
