id,name,type,area,description,image1,image2,imageGallery,website,phone,address,amenities,amenities_tags,featured,slug,wordpressUrl,authorName,authorEmail,authorUsername,authorId,publishedDate,modifiedDate,status,commentStatus,pingStatus,originalCategories,originalAttributes,dataConfidence,notes,descriptionSource,amenitiesGuessed,missingFields,directionsLink
2765,Blue Ridge Mountain Retreat,Whole House Rentals,Wintergreen Resort,"Blue Ridge Mountain Retreat is a 4,800-square-foot Wintergreen luxury home sleeping 20 with four wood-burning fireplaces, gourmet kitchen, and game room.",https://nelsoncounty.com/wp-content/uploads/2025/05/Blue-Ridge-Mountain-Retreat.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Blue-Ridge-Mountain-Retreat-2.jpg,,https://nelsoncounty.com/explore/blue-ridge-mountain-retreat/,,"Wintergreen Resort, Roseland, VA 22967","Four Wood-Burning Fireplaces; Gourmet Kitchen & Dining For 12; Ping Pong, Foosball & Games",Full Kitchen; Mountain Views; Vacation Rental; Lodging,FALSE,blue-ridge-mountain-retreat,https://nelsoncounty.com/explore/blue-ridge-mountain-retreat/,josh,iamjwal@gmail.com,josh,1,2025-05-30,2025-05-30,publish,closed,closed,All (Lodging)>Whole House Rentals; All (Lodging)>Wintergreen; All (Lodging)>Wintergreen Resort,,medium,Amenities drawn from host listing; confirm firewood availability and resort passes (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2767,Mountain & Vine Farmhouse,Cabins & Cottages,Faber,"Mountain & Vine Farmhouse is a 2,700-square-foot retreat overlooking Delfosse Vineyards with deck, gas grill, and four queen bedrooms for wine country gatherings.",https://nelsoncounty.com/wp-content/uploads/2025/05/Mountain-Vine-Farmhouse.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Mountain-Vine-Farmhouse-Int.jpg,,https://nelsoncounty.com/explore/mountain-vine-farmhouse/,,"Faber, VA 22938",Deck & Gas Grill; Sunset Views Over Terraced Vines; Free Wi-Fi,Fuel; Outdoor Space; Free Wi-Fi; Wine Tastings; Cabin Rental; Lodging,FALSE,mountain-vine-farmhouse,https://nelsoncounty.com/explore/mountain-vine-farmhouse/,josh,iamjwal@gmail.com,josh,1,2025-05-30,2025-05-30,publish,closed,closed,All (Lodging)>Faber; All (Lodging)>Whole House Rentals,,medium,Details gathered from host listing; confirm onsite sommelier experiences availability (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938
2769,Mountain & Vine Vineyards Log Cabin,Cabins & Cottages,Faber,"Mountain & Vine Vineyards Log Cabin is a historic hilltop cabin with loft bedroom, panoramic vineyard vistas, and private tastings available nearby.",https://nelsoncounty.com/wp-content/uploads/2025/05/Mountain-Vine-Vineyards-Log-Cabin.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Mountain-Vine-Vineyards-Log-Cabin-Int.jpg,,https://nelsoncounty.com/explore/mountain-vine-vineyards-log-cabin/,,"Faber, VA 22938",Historic Loft Cabin; Panoramic Vineyard Views; Private Hilltop Setting; Access To Vineyard Experiences,Cabin Rental; Historic Setting; Tasting Room; Lodging,FALSE,mountain-vine-vineyards-log-cabin,https://nelsoncounty.com/explore/mountain-vine-vineyards-log-cabin/,josh,iamjwal@gmail.com,josh,1,2025-05-30,2025-05-30,publish,closed,closed,All (Lodging)>Cabins & Cottages; All (Lodging)>Faber,,medium,Amenities excerpted from host listing; confirm tasting arrangements before publication (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938
2774,The Fairway Chalet,Cabins & Cottages,Wintergreen Resort,"The Fairway Chalet is a 3,000-square-foot Wintergreen retreat with arcade game, ping pong, fire pit, and easy access to skiing, pools, and hiking.",https://nelsoncounty.com/wp-content/uploads/2025/05/The-Fairway-Chalet.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/The-Fairway-Chalet-Int.jpg,,https://nelsoncounty.com/explore/the-fairway-chalet/,,"Wintergreen Resort, Roseland, VA 22967","Arcade Game & Ping Pong; Fire Pit & Gather Spaces; Close To Slopes, Pools & Trails",Fire Pit; Hiking; Cabin Rental; Lodging; Hiking - Easy,FALSE,the-fairway-chalet,https://nelsoncounty.com/explore/the-fairway-chalet/,josh,iamjwal@gmail.com,josh,1,2025-05-30,2025-05-30,publish,closed,closed,All (Lodging)>Whole House Rentals; All (Lodging)>Wintergreen; All (Lodging)>Wintergreen Resort,,medium,Amenities from host listing; confirm seasonal resort amenity access (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2777,Spruce Creek Garden Cottage,Cabins & Cottages,Nellysford,"Spruce Creek Garden Cottage is a 950-square-foot, two-bedroom hideaway in Nellysford featuring a shady back deck, blooming front porch, and quick 1–3 mile drives to Bold Rock, Three Notch’d, Devils Backbone, and Blue Toad.",https://nelsoncounty.com/wp-content/uploads/2025/05/Spruce-Creek-Garden-Cottage.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Spruce-Creek-Garden-Cottage-Int.jpg,,https://nelsoncounty.com/explore/spruce-creek-garden-cottage/,,"Nellysford, VA 22958",Back Deck Overlooking Woods; Flowering Front Porch With Seating; Minutes To Nelson 151 Breweries & Cideries,Outdoor Space; On-Site Parking; Cabin Rental; Lodging,FALSE,spruce-creek-garden-cottage,https://nelsoncounty.com/explore/spruce-creek-garden-cottage/,josh,iamjwal@gmail.com,josh,1,2025-05-31,2025-05-31,publish,closed,closed,All (Lodging)>Nellysford; All (Lodging)>Whole House Rentals,,medium,Amenities sourced from host listing; confirm maximum occupancy and parking details before publishing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958
2779,"Parrs Camp, Mountain Hollow",Cabins & Cottages,Staff on Site,"Parrs Camp, Mountain Hollow is a craftsman-built ADU above a garage on a 70-acre Tye River property with king and double bedrooms, outdoor shower, foosball, and access to hammocks, fire pit, and nearby GW National Forest trails.",https://nelsoncounty.com/wp-content/uploads/2025/05/Parrs-Camp-Mountain-Hollow.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Parrs-Camp-Mountain-Hollow-Int.jpg,,https://nelsoncounty.com/explore/parrs-camp-mountain-hollow/,,"Tyro, VA 22976",Fireplace & Foosball Lounge; Outdoor Shower & Hammock; Fire Pit With Wood Provided,River Access; Fireplace; Fire Pit; Cabin Rental; Lodging,FALSE,parrs-camp-mountain-hollow,https://nelsoncounty.com/explore/parrs-camp-mountain-hollow/,josh,iamjwal@gmail.com,josh,1,2025-05-31,2025-05-31,publish,closed,closed,All (Lodging)>Cabins & Cottages; All (Lodging)>Staff on Site; All (Lodging)>Tyro,,medium,Descriptions drawn from host overview; note ADAU access stairs when advising guests (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Tyro%2C%20VA%2022976
2781,Parr's Camp,Cabins & Cottages,Staff on Site,"Parr's Camp is a historic 1940s fishing cabin restored with original paneling, screened porch, pond, and space for seven guests on a 70-acre riverfront estate bordering the George Washington National Forest.",https://nelsoncounty.com/wp-content/uploads/2025/05/Parrs-Camp.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Parrs-Camp-Int.jpg,,https://nelsoncounty.com/explore/parrs-camp/,,"Tyro, VA 22976",Historic Rustic Cabin; Sleeps 7 With Loft & Half Bath; Screened Porch Over Pond; Fire Pit & Hammock Along Tye River,Cabin Rental; Historic Setting; Outdoor Space; Fire Pit; River Access; Fishing Access; Lodging; Water Access,FALSE,parrs-camp,https://nelsoncounty.com/explore/parrs-camp/,josh,iamjwal@gmail.com,josh,1,2025-05-31,2025-05-31,publish,closed,closed,All (Lodging)>Cabins & Cottages; All (Lodging)>Staff on Site; All (Lodging)>Tyro,,medium,Information taken from host listing; confirm service animal policy and accessibility (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Tyro%2C%20VA%2022976
2783,Bella Vista,Cabins & Cottages,Wintergreen Resort,"Bella Vista is a pet-friendly Wintergreen getaway with expansive deck, mountain views, and accommodations for couples seeking a quiet resort stay.",https://nelsoncounty.com/wp-content/uploads/2025/05/Bella-Vista.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Bella-Vista-Interior.jpg,,https://nelsoncounty.com/explore/bella-vista/,,"Wintergreen Resort, Roseland, VA 22967",Pet-Friendly Mountain Retreat; Scenic Deck Views; Cozy Interior For Couples; Easy Wintergreen Access,Pet Friendly; Outdoor Space; Mountain Views; Cabin Rental; Lodging,FALSE,bella-vista,https://nelsoncounty.com/explore/bella-vista/,josh,iamjwal@gmail.com,josh,1,2025-05-31,2025-05-31,publish,closed,closed,All (Lodging)>Cabins & Cottages; All (Lodging)>Pet Friendly; All (Lodging)>Whole House Rentals; All (Lodging)>Wintergreen; All (Lodging)>Wintergreen Resort,,low,Listing provides limited detail; gather full amenity list prior to marketing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
3280,"Red, White and Wintergreen",Whole House Rentals,Wintergreen Resort,"Red, White and Wintergreen is a five-bedroom Wintergreen property with large deck, porch hot tub, valley views, and office space for remote-friendly stays.",https://nelsoncounty.com/wp-content/uploads/2025/08/Red-White-and-Wintergreen.jpg,https://nelsoncounty.com/wp-content/uploads/2025/08/Red-White-and-Wintergreen-Int.jpg,,https://nelsoncounty.com/explore/red-white-and-wintergreen/,,"Wintergreen Resort, Roseland, VA 22967",5br Mountain Home; Deck & Porch With Hot Tub; Family-Friendly Gathering Areas,Hot Tub; Outdoor Space; Family Friendly; Vacation Rental; Lodging,FALSE,red-white-and-wintergreen,https://nelsoncounty.com/explore/red-white-and-wintergreen/,josh,iamjwal@gmail.com,josh,1,2025-08-06,2025-08-06,publish,closed,closed,All (Lodging)>Whole House Rentals; All (Lodging)>Wintergreen; All (Lodging)>Wintergreen Resort,,medium,Listing mentions new hot tub and office; confirm bed layout and amenity list (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2787,Mountain View Vista,Cabins & Cottages,Wintergreen Resort,"Mountain View Vista is a one-bedroom, two-bath Wintergreen condo with spacious kitchen, large deck, and sweeping mountain vistas for couples getaways.",https://nelsoncounty.com/wp-content/uploads/2025/05/Mountain-View-Vista.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Mountain-View-Vista-Int.jpg,,https://nelsoncounty.com/explore/mountain-view-vista/,,"Wintergreen Resort, Roseland, VA 22967",Full Kitchen; Large Scenic Deck; Centrally Located At Wintergreen,Vacation Rental; Full Kitchen; Outdoor Space; Mountain Views; Cabin Rental; Lodging,FALSE,mountain-view-vista,https://nelsoncounty.com/explore/mountain-view-vista/,josh,iamjwal@gmail.com,josh,1,2025-05-31,2025-05-31,publish,closed,closed,All (Lodging)>Wintergreen; All (Lodging)>Wintergreen Resort,,medium,Amenities drawn from host description; confirm elevator or stair access for guests (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2789,Art & Soul Guesthouse,Cabins & Cottages,Roseland,"Art & Soul Guesthouse is a design-forward one-bedroom plus loft retreat with sauna, EV charger, and sunset views, steps from Nelson 151 adventures.",https://nelsoncounty.com/wp-content/uploads/2025/05/Art-Soul-Guesthouse.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Art-Soul-Guesthouse-Interior.jpg,,https://nelsoncounty.com/explore/art-soul-guesthouse/,,"Roseland, VA 22967",Luxury Guesthouse With Loft; Sunset Sauna & Ev Charger; Sleeps Up To Four; Modern Architecture Amid Laurel Forest,Art Exhibits; Cabin Rental; Lodging,FALSE,art-soul-guesthouse,https://nelsoncounty.com/explore/art-soul-guesthouse/,josh,iamjwal@gmail.com,josh,1,2025-05-31,2025-05-31,publish,closed,closed,All (Lodging)>Roseland; All (Lodging)>Staff on Site; All (Lodging)>Whole House Rentals; All (Lodging)>Wintergreen Resort,,high,Details confirmed via Art & Soul property guide (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
2791,Art & Soul Main House,Whole House Rentals,Staff on Site,"Art & Soul Main House offers three en-suite bedrooms plus loft sleeping, gourmet kitchen, saltwater hot tub, dry sauna, and extensive decks for groups up to ten.",https://nelsoncounty.com/wp-content/uploads/2025/05/Art-Soul-Main-House.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Art-Soul-Main-House-Interior.jpg,,https://nelsoncounty.com/explore/art-soul-main-house/,,"Roseland, VA 22967",Gourmet Kitchen & Live-Edge Dining Table; Saltwater Hot Tub & Sauna; Expansive Decks With Mountain Views; Hot Tub,Full Kitchen; Hot Tub; Mountain Views; Art Exhibits; Vacation Rental; Lodging,FALSE,art-soul-main-house,https://nelsoncounty.com/explore/art-soul-main-house/,josh,iamjwal@gmail.com,josh,1,2025-05-31,2025-05-31,publish,closed,closed,All (Lodging)>Staff on Site; All (Lodging)>Whole House Rentals; All (Lodging)>Wintergreen; All (Lodging)>Wintergreen Resort,,high,Amenities confirmed via Art & Soul guest materials (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
2793,The Cottage at River Circle Farm,Cabins & Cottages,Staff on Site,"The Cottage at River Circle Farm is a one-bedroom riverside retreat with private pool, on-site nature trails, and quiet grounds along the James River.",https://nelsoncounty.com/wp-content/uploads/2025/05/The-Cottage-at-River-Circle-Farm.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/The-Cottage-at-River-Circle-Farm-Int.jpg,,https://nelsoncounty.com/explore/the-cottage-at-river-circle-farm/,,"Scottsville, VA 24590",Private Pool & Nature Trails; Peaceful James River Setting; Ideal For Reconnecting With Nature,Pool; River Access; Hiking; Cabin Rental; Lodging; Hiking - Moderate,FALSE,the-cottage-at-river-circle-farm,https://nelsoncounty.com/explore/the-cottage-at-river-circle-farm/,josh,iamjwal@gmail.com,josh,1,2025-05-31,2025-05-31,publish,closed,closed,All (Lodging)>Cabins & Cottages; All (Lodging)>Staff on Site; All (Lodging)>Wingina,,medium,Gather additional detail on pool season and trail access for guests (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Scottsville%2C%20VA%2024590
2796,Berry Hill Lake,Cabins & Cottages,Nellysford,"Berry Hill Lake is a modern-rustic four-bedroom, 3.5-bath home overlooking a private two-acre lake with indoor/outdoor fireplaces, bunk rooms, and movie room on 250 wooded acres.",https://nelsoncounty.com/wp-content/uploads/2025/05/Berry-Hill-Lake.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Berry-Hill-Lake-Interior.jpg,,https://nelsoncounty.com/explore/berry-hill-lake/,,"Roseland, VA 22967","4br/3.5ba Lake House; Indoor & Outdoor Fireplaces; Private 2-Acre Lake; Bunk Rooms & Movie Room With 70"" Tv",Lake Access; Pet Friendly; Cabin Rental; Lodging,FALSE,berry-hill-lake,https://nelsoncounty.com/explore/berry-hill-lake/,josh,iamjwal@gmail.com,josh,1,2025-05-31,2025-05-31,publish,closed,closed,All (Lodging)>Cabins & Cottages; All (Lodging)>Nellysford; All (Lodging)>Pet Friendly; All (Lodging)>Whole House Rentals,,medium,Amenities taken from host listing; confirm lake access guidelines (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
2798,Afton Awaits,Cabins & Cottages,Afton,"Afton Awaits is a luxury modern farmhouse with three bedrooms, pool, hot tub, and sweeping mountain views minutes from Nelson 151 wineries and Wintergreen.",https://nelsoncounty.com/wp-content/uploads/2025/05/Afton-Awaits.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Afton-Awaits-Int.jpg,,https://nelsoncounty.com/explore/afton-awaits/,,"Afton, VA 22920",Pool & Hot Tub; Mountain View Patio,Hot Tub; Pool; Outdoor Seating; Mountain Views; Hiking; Craft Beverage; Cabin Rental; Lodging,FALSE,afton-awaits,https://nelsoncounty.com/explore/afton-awaits/,josh,iamjwal@gmail.com,josh,1,2025-05-31,2025-08-11,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Whole House Rentals,,medium,Information from host listing; confirm pool season and occupancy (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2806,Pilotview Hollow,Whole House Rentals,Nellysford,"Pilotview Hollow is a five-bedroom, 4.5-bath estate on 42 acres with hot tub, dual primary suites, game room, outdoor fire pit, and proximity to Route 151 and Wintergreen.",https://nelsoncounty.com/wp-content/uploads/2025/05/Pilotview-Hollow.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Pilotview-Hollow-Interior.jpg,,https://nelsoncounty.com/explore/pilotview-hollow/,,"Nellysford, VA 22958",Hot Tub & Wood Fireplace; Game Room & Fire Pit; 42-Acre Setting Near Nelson 151,Fireplace; Hot Tub; Fire Pit; On-Site Parking; Vacation Rental; Lodging,FALSE,pilotview-hollow,https://nelsoncounty.com/explore/pilotview-hollow/,josh,iamjwal@gmail.com,josh,1,2025-05-31,2025-05-31,publish,closed,closed,All (Lodging)>Nellysford; All (Lodging)>Whole House Rentals,,medium,Amenities drawn from host listing; verify parking capacity for large groups (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958
2808,Nelson Cozy Cabin,Cabins & Cottages,Nellysford,"Nelson Cozy Cabin is a renovated three-bedroom, two-bath cabin on four wooded acres in Stoney Creek with deck, fire pit, and access to Wintergreen POA pools and fishing.",https://nelsoncounty.com/wp-content/uploads/2025/05/Nelson-Cozy-Cabin.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Nelson-Cozy-Cabin-Int.jpg,,https://nelsoncounty.com/explore/nelson-cozy-cabin/,,"Nellysford, VA 22958",Deck & Fire Pit; 4 Wooded Acres; Access To Wintergreen Poa Amenities,Cabin Rental; Fire Pit; Outdoor Space; Pet Friendly; Fishing Access; Lodging; Water Access,FALSE,nelson-cozy-cabin,https://nelsoncounty.com/explore/nelson-cozy-cabin/,josh,iamjwal@gmail.com,josh,1,2025-05-30,2025-05-30,publish,closed,closed,All (Lodging)>Cabins & Cottages; All (Lodging)>Nellysford; All (Lodging)>Pet Friendly; All (Lodging)>Whole House Rentals,,medium,Confirm current POA amenity access terms before publishing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958
2810,Kneeling Shepherd,Cabins & Cottages,Roseland,"Kneeling Shepherd is a new-construction farmhouse on 12 acres with hot tub, fire pit, mountain views, and easy access to the Tye River, Wintergreen, and Appalachian Trail.",https://nelsoncounty.com/wp-content/uploads/2025/05/Kneeling-Shepherd.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Kneeling-Shepherd-Int.jpg,,https://nelsoncounty.com/explore/kneeling-shepherd/,,"Roseland, VA 22967",Hot Tub & Fire Pit; Panoramic Religious Range Views; Walk To Trout-Filled Tye River,Fire Pit; Hot Tub; River Access; Mountain Views; Hiking; Cabin Rental; Lodging; Hiking - Easy,FALSE,kneeling-shepherd,https://nelsoncounty.com/explore/kneeling-shepherd/,josh,iamjwal@gmail.com,josh,1,2025-05-31,2025-05-31,publish,closed,closed,All (Lodging)>Roseland; All (Lodging)>Whole House Rentals,,medium,Amenities confirmed via host listing; note proximity to future Christmas tree farm (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
2813,Kremer Cabin,Cabins & Cottages,Faber,"Kremer Cabin is a Cape Cod on six acres with screened porch swings, two porch swings, and room for up to 12 guests surrounded by mountain views.",https://nelsoncounty.com/wp-content/uploads/2025/05/Kremer-Cabin.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Kremer-Cabin-Int.jpg,,https://nelsoncounty.com/explore/kremer-cabin/,,"Faber, VA 22938",Cape Cod Cabin; Screened Porch & Swings; Mountain and Wildlife Viewing,Cabin Rental; Outdoor Space; Mountain Views; Lodging,FALSE,kremer-cabin,https://nelsoncounty.com/explore/kremer-cabin/,josh,iamjwal@gmail.com,josh,1,2025-05-31,2025-05-31,publish,closed,closed,All (Lodging)>Faber; All (Lodging)>Whole House Rentals,,medium,Information from host listing; confirm bedding configuration prior to marketing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938
2816,Stewart's Place,Cabins & Cottages,Faber,"Stewart's Place is a rustic, private retreat with spacious yard and homey comforts—ideal for guests seeking a quiet Faber getaway.",https://nelsoncounty.com/wp-content/uploads/2025/05/Stewarts-Place.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Stewarts-Place-Int.jpg,,https://nelsoncounty.com/explore/stewarts-place/,,"Faber, VA 22938",Rustic Private Home; Spacious Yard; Quiet Mountain Setting; Home-Away-From-Home Comforts,Cabin Rental; Lodging,FALSE,stewarts-place,https://nelsoncounty.com/explore/stewarts-place/,josh,iamjwal@gmail.com,josh,1,2025-05-31,2025-05-31,publish,closed,closed,All (Lodging)>Faber; All (Lodging)>Whole House Rentals,,low,Listing provides limited details; obtain full amenity list and occupancy info (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938
2871,Boho Cliff House Retreat,Cabins & Cottages,Wintergreen Resort,Boho Cliff House Retreat offers dramatic Blue Ridge views in a design-forward setting—ideal for couples or friends seeking a stylish mountain escape.,https://nelsoncounty.com/wp-content/uploads/2025/05/Boho-Cliff-House-Retreat.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Boho-Cliff-House-Retreat-Interior.jpg,,https://nelsoncounty.com/explore/boho-cliff-house-retreat/,,"Roseland, VA 22967",Design-Focused Cliff House; Panoramic Blue Ridge Views; Cozy Living Spaces; Boutique Mountain Retreat,Mountain Views; Cabin Rental; Lodging,FALSE,boho-cliff-house-retreat,https://nelsoncounty.com/explore/boho-cliff-house-retreat/,josh,iamjwal@gmail.com,josh,1,2025-05-31,2025-05-31,publish,closed,closed,All (Lodging)>Cabins & Cottages; All (Lodging)>Whole House Rentals; All (Lodging)>Wintergreen; All (Lodging)>Wintergreen Resort,,low,Detail-light listing; request full amenity breakdown from host (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
2878,Airkey Boutique Rentals,Cabins & Cottages,Afton,"Airkey Boutique Rentals curates charming nature-centric stays near Nelson 151 breweries, wineries, and hiking trails—visit myairkey.com for available suites.",https://nelsoncounty.com/wp-content/uploads/2025/06/IMG_4131.jpeg,https://nelsoncounty.com/wp-content/uploads/2025/06/IMG_4132.jpeg,,https://nelsoncounty.com/explore/airkey-boutique-rentals/,(434) 466-6942,"Afton, VA 22920",Boutique Managed Stays; Nature-Focused Retreats; Minutes To Breweries & Wineries; Online Booking At Myairkey.com,Hiking; Cabin Rental; Lodging; Hiking - Moderate,FALSE,airkey,https://nelsoncounty.com/explore/airkey/,WG,taprootpr@gmail.com,WG,3,2025-06-06,2025-06-06,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Whole House Rentals,,medium,Operator-provided description; verify property roster prior to publication (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2894,Three Ridge Retreat,Pet Friendly,Wintergreen Resort,"Three Ridge Retreat is a two-bedroom, two-bath dog-friendly Wintergreen condo within walking distance of slopes, restaurants, and resort trails.",https://nelsoncounty.com/wp-content/uploads/2025/06/Three-Ridge-Retreat-Int.jpg,https://nelsoncounty.com/wp-content/uploads/2025/06/Three-Ridge-Retreat.jpg,,https://nelsoncounty.com/explore/three-ridge-retreat/,,"Wintergreen Resort, Roseland, VA 22967",Dog-Friendly Condo; 2br/2ba Layout; Walk To Ski Slopes & Dining; Access To Resort Trails,Vacation Rental; Pet Friendly,FALSE,three-ridge-retreat,https://nelsoncounty.com/explore/three-ridge-retreat/,josh,iamjwal@gmail.com,josh,1,2025-06-11,2025-06-11,publish,closed,closed,All (Lodging)>Pet Friendly; All (Lodging)>Wintergreen; All (Lodging)>Wintergreen Resort,,medium,Details summarized from host listing; confirm pet fee and resort amenity access (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2898,Sunset Vista Villa,Cabins & Cottages,Roseland,"Sunset Vista Villa is a two-bedroom, two-bath Wintergreen condo with elevated first-floor views, ideal for sunset watching and family getaways.",https://nelsoncounty.com/wp-content/uploads/2025/06/Sunset-Vista-Villa.jpg,https://nelsoncounty.com/wp-content/uploads/2025/06/Sunset-Vista-Villa-Int.jpg,,https://nelsoncounty.com/explore/sunset-vista-villa/,,"Wintergreen Resort, Roseland, VA 22967",2br/2ba Villa; Elevated Sunset Views; Spacious Layout For Families; Close To Resort Recreation,On-Site Parking; Cabin Rental; Lodging,FALSE,sunset-vista-villa,https://nelsoncounty.com/explore/sunset-vista-villa/,josh,iamjwal@gmail.com,josh,1,2025-06-11,2025-06-11,publish,closed,closed,All (Lodging)>Roseland; All (Lodging)>Wintergreen; All (Lodging)>Wintergreen Resort,,medium,Amenities derived from host description; confirm accessibility and parking (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2902,Arrowwood Lane,Pet Friendly,Wintergreen Resort,"Arrowwood Lane is a four-bedroom Wintergreen home sleeping 10 with covered hot tub, dual living areas with fireplaces, deck, and central HVAC.",https://nelsoncounty.com/wp-content/uploads/2025/06/Arrowwood-Lane.jpg,https://nelsoncounty.com/wp-content/uploads/2025/06/Arrowwood-Lane-Int.jpg,,https://nelsoncounty.com/explore/arrowwood-lane/,,"Wintergreen Resort, Roseland, VA 22967",4br/3.5ba Home; Covered Hot Tub On Deck; Two Fireplaces & Dual Living Rooms,Hot Tub; Outdoor Space; Pet Friendly,FALSE,arrowwood-lane,https://nelsoncounty.com/explore/arrowwood-lane/,josh,iamjwal@gmail.com,josh,1,2025-06-11,2025-06-11,publish,closed,closed,All (Lodging)>Pet Friendly; All (Lodging)>Whole House Rentals; All (Lodging)>Wintergreen; All (Lodging)>Wintergreen Resort,,medium,Details from host listing; confirm pet policy and landline availability (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2906,Winterhaven,Whole House Rentals,Wintergreen Resort,"Winterhaven is a five-bedroom, 4.5-bath Wintergreen house half a mile from the lodge with updated interiors for large groups.",https://nelsoncounty.com/wp-content/uploads/2025/06/Winterhaven.jpg,https://nelsoncounty.com/wp-content/uploads/2025/06/Winterhaven-Interior.jpg,,https://nelsoncounty.com/explore/winterhaven/,,"Wintergreen Resort, Roseland, VA 22967",5br/4.5ba Updated Home; Half-Mile To Mountain Inn; Spacious Layout For Groups; Modern Finishes Throughout,Vacation Rental; Lodging,FALSE,winterhaven,https://nelsoncounty.com/explore/winterhaven/,josh,iamjwal@gmail.com,josh,1,2025-06-11,2025-06-11,publish,closed,closed,All (Lodging)>Whole House Rentals; All (Lodging)>Wintergreen; All (Lodging)>Wintergreen Resort,,low,Listing provides minimal detail; request amenity list from owner before publishing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
