id,name,type,area,description,image1,image2,image3,website,phone,address,amenities,featured,slug,authorName,publishedDate,modifiedDate,status,directionsLink,detailedDescription,externalWebsite
2725,The Ash House at Holland Hill,Cabins & Cottages,Faber,"The Ash House at Holland Hill is a modern cabin with hot tub, fireplace, and mountain views designed for stargazing and stylish Blue Ridge escapes.",https://ik.imagekit.io/OE/nelson-county/The-Ash-House-at-Holland-Hill.jpg,https://ik.imagekit.io/OE/nelson-county/The-Ash-House-at-Holland-Hill-Int.jpg,,https://nelsoncounty.com/explore/the-ash-house-at-holland-hill/,,"Nellysford, VA 22958",Cabins; Scenic Views; Lodging,FALSE,the-ash-house-at-holland-hill,josh,2025-05-19,2025-05-19,publish,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958,"The Ash House at Holland Hill is a modern cabin with hot tub, fireplace, and mountain views designed for stargazing and stylish Blue Ridge escapes.",
2729,D & D's Mountain Home,Cabins & Cottages,Wintergreen Resort,"D & D's Mountain Home is a renovated two-bedroom Stone Ridge condo with gas fireplace, patio, and views over Devils Knob Golf Course.",https://ik.imagekit.io/OE/nelson-county/D-Ds-Mountain-Home.jpg,https://ik.imagekit.io/OE/nelson-county/D-Ds-Mountain-Home-Int.jpg,,https://nelsoncounty.com/explore/d-ds-mountain-home/,,"Wintergreen Resort, Roseland, VA 22967",Fuel; Outdoor Seating; Scenic Views; Cabins; Lodging,FALSE,d-ds-mountain-home,josh,2025-05-19,2025-05-19,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"D & D's Mountain Home is a renovated two-bedroom Stone Ridge condo with gas fireplace, patio, and views over Devils Knob Golf Course.",
2733,Bear Creek Inn,Cabins & Cottages,Tyro,"Bear Creek Inn is a pet-friendly two- to three-bedroom cottage with fenced yard, trout stream, and proximity to Nelson 151, Crabtree Falls, and Wintergreen.",https://ik.imagekit.io/OE/nelson-county/Bear-Creek-Inn.jpg,https://ik.imagekit.io/OE/nelson-county/Bear-Creek-Inn-Interior.jpg,,https://nelsoncounty.com/explore/bear-creek-inn/,(434) 277-5305,"Tyro, VA 22976",Pet Friendly; Outdoor Seating; Cabins; Lodging,FALSE,bear-creek-inn,josh,2025-05-19,2025-05-19,publish,https://www.google.com/maps/dir/?api=1&destination=Tyro%2C%20VA%2022976,"Bear Creek Inn is a pet-friendly two- to three-bedroom cottage with fenced yard, trout stream, and proximity to Nelson 151, Crabtree Falls, and Wintergreen.",
2737,"Cookie's Place, LLC",Cabins & Cottages,Afton,"Cookie's Place is a three-bedroom, two-bath home with private pool, mountain views, and convenient access to hiking, skiing, and Route 151 venues.",https://ik.imagekit.io/OE/nelson-county/Cookies-Place-LLC.jpg,https://ik.imagekit.io/OE/nelson-county/Cookies-Place-LLC-Interior.jpg,,https://nelsoncounty.com/explore/cookies-place-llc/,,"Afton, VA 22920",Scenic Views; Pool; Pet Friendly; Cabins; Lodging,FALSE,cookies-place-llc,josh,2025-05-19,2025-05-19,publish,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,"Cookie's Place is a three-bedroom, two-bath home with private pool, mountain views, and convenient access to hiking, skiing, and Route 151 venues.",
2749,Bearfeet Retreat,Cabins & Cottages,Wintergreen Resort,"Bearfeet Retreat is a quiet cul-de-sac cabin with cathedral ceilings that sleeps eight (king, queen, two bunk rooms) and features a wraparound deck, fireplace, fast Wi-Fi, and games just a quarter mile from Wintergreen slopes and minutes from valley breweries, orchards, and trails.",https://ik.imagekit.io/OE/nelson-county/Bearfeet-Retreat.jpg,https://ik.imagekit.io/OE/nelson-county/Bearfeet-Retreat-Int.jpg,,https://nelsoncounty.com/explore/bearfeet-retreat/,,"Wintergreen Resort, Roseland, VA 22967",Outdoor Seating; Wi-Fi; Parking; Beer; Cabins; Lodging,FALSE,bearfeet-retreat,josh,2025-06-20,2025-06-20,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Bearfeet Retreat is a quiet cul-de-sac cabin with cathedral ceilings that sleeps eight (king, queen, two bunk rooms) and features a wraparound deck, fireplace, fast Wi-Fi, and games just a quarter mile from Wintergreen slopes and minutes from valley breweries, orchards, and trails.",
2753,Peaceful Mountain Getaway,Pet Friendly,Nellysford,"Peaceful Mountain Getaway is a pet-friendly Wintergreen retreat with calming décor and hosts available to assist, perfect for families seeking quiet escapes.",https://ik.imagekit.io/OE/nelson-county/Peaceful-Mountain-Getaway.jpg,https://ik.imagekit.io/OE/nelson-county/Peaceful-Mountain-Getaway-Int.jpg,,https://nelsoncounty.com/explore/peaceful-mountain-getaway/,,"Wintergreen Resort, Nellysford, VA 22958",Scenic Views; Pet Friendly; Family Friendly,FALSE,peaceful-mountain-getaway,josh,2025-05-30,2025-05-30,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Nellysford%2C%20VA%2022958,"Peaceful Mountain Getaway is a pet-friendly Wintergreen retreat with calming décor and hosts available to assist, perfect for families seeking quiet escapes.",
2756,The Afton House,Whole House Rentals,Afton,"The Afton House is a luxury mountain home with sweeping views, multiple gathering spaces, and accommodations for up to sixteen guests.",https://ik.imagekit.io/OE/nelson-county/The-Afton-House.jpg,https://ik.imagekit.io/OE/nelson-county/The-Afton-House-Int.jpg,,https://nelsoncounty.com/explore/the-afton-house/,,"Afton, VA 22920",Scenic Views; Lodging,FALSE,the-afton-house,josh,2025-05-30,2025-05-30,publish,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,"The Afton House is a luxury mountain home with sweeping views, multiple gathering spaces, and accommodations for up to sixteen guests.",
2758,THE LITTLE FARMHOUSE,Cabins & Cottages,Afton,"The Little Farmhouse, also known as Cheval Circle, is a rustic-modern home with multiple seating areas, dining for 10, large porch, and horse farm views.",https://ik.imagekit.io/OE/nelson-county/Cheval-Circle.jpg,https://ik.imagekit.io/OE/nelson-county/Cheval-Circle-Int.jpg,,https://nelsoncounty.com/explore/the-little-farmhouse/,,"Afton, VA 22920",Farm; Outdoor Seating; Cabins; Lodging,FALSE,thelittlefarmhouse,josh,2025-05-30,2025-09-23,publish,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,"The Little Farmhouse, also known as Cheval Circle, is a rustic-modern home with multiple seating areas, dining for 10, large porch, and horse farm views.",
2761,Mountaintop Overlook,Cabins & Cottages,Wintergreen Resort,"Mountaintop Overlook is a 1,237-square-foot Wintergreen condo with ground-level access, panoramic valley views, wood-burning fireplace, and newly renovated interiors.",https://ik.imagekit.io/OE/nelson-county/Mountaintop-Overlook.jpg,https://ik.imagekit.io/OE/nelson-county/Mountaintop-Overlook-Int.jpg,,https://nelsoncounty.com/explore/mountaintop-overlook/,,"Wintergreen Resort, Roseland, VA 22967",Scenic Views; Cabins; Lodging,FALSE,mountaintop-overlook,josh,2025-05-30,2025-05-30,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Mountaintop Overlook is a 1,237-square-foot Wintergreen condo with ground-level access, panoramic valley views, wood-burning fireplace, and newly renovated interiors.",
2765,Blue Ridge Mountain Retreat,Whole House Rentals,Wintergreen Resort,"Blue Ridge Mountain Retreat is a 4,800-square-foot Wintergreen luxury home sleeping 20 with four wood-burning fireplaces, gourmet kitchen, and game room.",https://ik.imagekit.io/OE/nelson-county/Blue-Ridge-Mountain-Retreat.jpg,https://ik.imagekit.io/OE/nelson-county/Blue-Ridge-Mountain-Retreat-2.jpg,,https://nelsoncounty.com/explore/blue-ridge-mountain-retreat/,,"Wintergreen Resort, Roseland, VA 22967",Full Kitchen; Scenic Views; Lodging,FALSE,blue-ridge-mountain-retreat,josh,2025-05-30,2025-05-30,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Blue Ridge Mountain Retreat is a 4,800-square-foot Wintergreen luxury home sleeping 20 with four wood-burning fireplaces, gourmet kitchen, and game room.",
2767,Mountain & Vine Farmhouse,Cabins & Cottages,Faber,"Mountain & Vine Farmhouse is a 2,700-square-foot retreat overlooking Delfosse Vineyards with deck, gas grill, and four queen bedrooms for wine country gatherings.",https://ik.imagekit.io/OE/nelson-county/Mountain-Vine-Farmhouse.jpg,https://ik.imagekit.io/OE/nelson-county/Mountain-Vine-Farmhouse-Int.jpg,,https://nelsoncounty.com/explore/mountain-vine-farmhouse/,,"Faber, VA 22938",Outdoor Seating; Fuel; Wi-Fi; Wine; Cabins; Lodging,FALSE,mountain-vine-farmhouse,josh,2025-05-30,2025-05-30,publish,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938,"Mountain & Vine Farmhouse is a 2,700-square-foot retreat overlooking Delfosse Vineyards with deck, gas grill, and four queen bedrooms for wine country gatherings.",
2769,Mountain & Vine Vineyards Log Cabin,Cabins & Cottages,Faber,"Mountain & Vine Vineyards Log Cabin is a historic hilltop cabin with loft bedroom, panoramic vineyard vistas, and private tastings available nearby.",https://ik.imagekit.io/OE/nelson-county/Mountain-Vine-Vineyards-Log-Cabin.jpg,https://ik.imagekit.io/OE/nelson-county/Mountain-Vine-Vineyards-Log-Cabin-Int.jpg,,https://nelsoncounty.com/explore/mountain-vine-vineyards-log-cabin/,,"Faber, VA 22938",Cabins; Wine; Tastings; Lodging,FALSE,mountain-vine-vineyards-log-cabin,josh,2025-05-30,2025-05-30,publish,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938,"Mountain & Vine Vineyards Log Cabin is a historic hilltop cabin with loft bedroom, panoramic vineyard vistas, and private tastings available nearby.",
2774,The Fairway Chalet,Cabins & Cottages,Wintergreen Resort,"The Fairway Chalet is a 3,000-square-foot Wintergreen retreat with arcade game, ping pong, fire pit, and easy access to skiing, pools, and hiking.",https://ik.imagekit.io/OE/nelson-county/The-Fairway-Chalet.jpg,https://ik.imagekit.io/OE/nelson-county/The-Fairway-Chalet-Int.jpg,,https://nelsoncounty.com/explore/the-fairway-chalet/,,"Wintergreen Resort, Roseland, VA 22967",Cabins; Lodging,FALSE,the-fairway-chalet,josh,2025-05-30,2025-05-30,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"The Fairway Chalet is a 3,000-square-foot Wintergreen retreat with arcade game, ping pong, fire pit, and easy access to skiing, pools, and hiking.",
2777,Spruce Creek Garden Cottage,Cabins & Cottages,Nellysford,"Spruce Creek Garden Cottage is a 950-square-foot, two-bedroom hideaway in Nellysford featuring a shady back deck, blooming front porch, and quick 1–3 mile drives to Bold Rock, Three Notch’d, Devils Backbone, and Blue Toad.",https://ik.imagekit.io/OE/nelson-county/Spruce-Creek-Garden-Cottage.jpg,https://ik.imagekit.io/OE/nelson-county/Spruce-Creek-Garden-Cottage-Int.jpg,,https://nelsoncounty.com/explore/spruce-creek-garden-cottage/,,"Nellysford, VA 22958",Outdoor Seating; Beer; Parking; Cabins; Lodging,FALSE,spruce-creek-garden-cottage,josh,2025-05-31,2025-05-31,publish,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958,"Spruce Creek Garden Cottage is a 950-square-foot, two-bedroom hideaway in Nellysford featuring a shady back deck, blooming front porch, and quick 1–3 mile drives to Bold Rock, Three Notch’d, Devils Backbone, and Blue Toad.",
2779,"Parrs Camp, Mountain Hollow",Cabins & Cottages,Staff on Site,"Parrs Camp, Mountain Hollow is a craftsman-built ADU above a garage on a 70-acre Tye River property with king and double bedrooms, outdoor shower, foosball, and access to hammocks, fire pit, and nearby GW National Forest trails.",https://ik.imagekit.io/OE/nelson-county/Parrs-Camp-Mountain-Hollow.jpg,https://ik.imagekit.io/OE/nelson-county/Parrs-Camp-Mountain-Hollow-Int.jpg,,https://nelsoncounty.com/explore/parrs-camp-mountain-hollow/,,"Tyro, VA 22976",Outdoor Seating; Cabins; Lodging,FALSE,parrs-camp-mountain-hollow,josh,2025-05-31,2025-05-31,publish,https://www.google.com/maps/dir/?api=1&destination=Tyro%2C%20VA%2022976,"Parrs Camp, Mountain Hollow is a craftsman-built ADU above a garage on a 70-acre Tye River property with king and double bedrooms, outdoor shower, foosball, and access to hammocks, fire pit, and nearby GW National Forest trails.",
2781,Parr's Camp,Cabins & Cottages,Staff on Site,"Parr's Camp is a historic 1940s fishing cabin restored with original paneling, screened porch, pond, and space for seven guests on a 70-acre riverfront estate bordering the George Washington National Forest.",https://ik.imagekit.io/OE/nelson-county/Parrs-Camp.jpg,https://ik.imagekit.io/OE/nelson-county/Parrs-Camp-Int.jpg,,https://nelsoncounty.com/explore/parrs-camp/,,"Tyro, VA 22976",Cabins; Outdoor Seating; Lodging; Water Sports,FALSE,parrs-camp,josh,2025-05-31,2025-05-31,publish,https://www.google.com/maps/dir/?api=1&destination=Tyro%2C%20VA%2022976,"Parr's Camp is a historic 1940s fishing cabin restored with original paneling, screened porch, pond, and space for seven guests on a 70-acre riverfront estate bordering the George Washington National Forest.",
2783,Bella Vista,Cabins & Cottages,Wintergreen Resort,"Bella Vista is a pet-friendly Wintergreen getaway with expansive deck, mountain views, and accommodations for couples seeking a quiet resort stay.",https://ik.imagekit.io/OE/nelson-county/Bella-Vista.jpg,https://ik.imagekit.io/OE/nelson-county/Bella-Vista-Interior.jpg,,https://nelsoncounty.com/explore/bella-vista/,,"Wintergreen Resort, Roseland, VA 22967",Scenic Views; Pet Friendly; Outdoor Seating; Cabins; Lodging,FALSE,bella-vista,josh,2025-05-31,2025-05-31,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Bella Vista is a pet-friendly Wintergreen getaway with expansive deck, mountain views, and accommodations for couples seeking a quiet resort stay.",
3280,"Red, White and Wintergreen",Whole House Rentals,Wintergreen Resort,"Red, White and Wintergreen is a five-bedroom Wintergreen property with large deck, porch hot tub, valley views, and office space for remote-friendly stays.",https://ik.imagekit.io/OE/nelson-county/Red-White-and-Wintergreen.jpg,https://ik.imagekit.io/OE/nelson-county/Red-White-and-Wintergreen-Int.jpg,,https://nelsoncounty.com/explore/red-white-and-wintergreen/,,"Wintergreen Resort, Roseland, VA 22967",Scenic Views; Outdoor Seating; Family Friendly; Lodging,FALSE,red-white-and-wintergreen,josh,2025-08-06,2025-08-06,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Red, White and Wintergreen is a five-bedroom Wintergreen property with large deck, porch hot tub, valley views, and office space for remote-friendly stays.",
2787,Mountain View Vista,Cabins & Cottages,Wintergreen Resort,"Mountain View Vista is a one-bedroom, two-bath Wintergreen condo with spacious kitchen, large deck, and sweeping mountain vistas for couples getaways.",https://ik.imagekit.io/OE/nelson-county/Mountain-View-Vista.jpg,https://ik.imagekit.io/OE/nelson-county/Mountain-View-Vista-Int.jpg,,https://nelsoncounty.com/explore/mountain-view-vista/,,"Wintergreen Resort, Roseland, VA 22967",Full Kitchen; Outdoor Seating; Scenic Views; Cabins; Lodging,FALSE,mountain-view-vista,josh,2025-05-31,2025-05-31,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Mountain View Vista is a one-bedroom, two-bath Wintergreen condo with spacious kitchen, large deck, and sweeping mountain vistas for couples getaways.",
2789,Art & Soul Guesthouse,Cabins & Cottages,Roseland,"Art & Soul Guesthouse is a design-forward one-bedroom plus loft retreat with sauna, EV charger, and sunset views, steps from Nelson 151 adventures.",https://ik.imagekit.io/OE/nelson-county/Art-Soul-Guesthouse.jpg,https://ik.imagekit.io/OE/nelson-county/Art-Soul-Guesthouse-Interior.jpg,,https://nelsoncounty.com/explore/art-soul-guesthouse/,,"Roseland, VA 22967",EV Charging; Cabins; Lodging,FALSE,art-soul-guesthouse,josh,2025-05-31,2025-05-31,publish,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,"Art & Soul Guesthouse is a design-forward one-bedroom plus loft retreat with sauna, EV charger, and sunset views, steps from Nelson 151 adventures.",
2791,Art & Soul Main House,Whole House Rentals,Staff on Site,"Art & Soul Main House offers three en-suite bedrooms plus loft sleeping, gourmet kitchen, saltwater hot tub, dry sauna, and extensive decks for groups up to ten.",https://ik.imagekit.io/OE/nelson-county/Art-Soul-Main-House.jpg,https://ik.imagekit.io/OE/nelson-county/Art-Soul-Main-House-Interior.jpg,,https://nelsoncounty.com/explore/art-soul-main-house/,,"Roseland, VA 22967",Scenic Views; Full Kitchen; Lodging,FALSE,art-soul-main-house,josh,2025-05-31,2025-05-31,publish,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,"Art & Soul Main House offers three en-suite bedrooms plus loft sleeping, gourmet kitchen, saltwater hot tub, dry sauna, and extensive decks for groups up to ten.",
2793,The Cottage at River Circle Farm,Cabins & Cottages,Staff on Site,"The Cottage at River Circle Farm is a one-bedroom riverside retreat with private pool, on-site nature trails, and quiet grounds along the James River.",https://ik.imagekit.io/OE/nelson-county/The-Cottage-at-River-Circle-Farm.jpg,https://ik.imagekit.io/OE/nelson-county/The-Cottage-at-River-Circle-Farm-Int.jpg,,https://nelsoncounty.com/explore/the-cottage-at-river-circle-farm/,,"Scottsville, VA 24590",Pool; Cabins; Lodging,FALSE,the-cottage-at-river-circle-farm,josh,2025-05-31,2025-05-31,publish,https://www.google.com/maps/dir/?api=1&destination=Scottsville%2C%20VA%2024590,"The Cottage at River Circle Farm is a one-bedroom riverside retreat with private pool, on-site nature trails, and quiet grounds along the James River.",
2796,Berry Hill Lake,Cabins & Cottages,Nellysford,"Berry Hill Lake is a modern-rustic four-bedroom, 3.5-bath home overlooking a private two-acre lake with indoor/outdoor fireplaces, bunk rooms, and movie room on 250 wooded acres.",https://ik.imagekit.io/OE/nelson-county/Berry-Hill-Lake.jpg,https://ik.imagekit.io/OE/nelson-county/Berry-Hill-Lake-Interior.jpg,,https://nelsoncounty.com/explore/berry-hill-lake/,,"Roseland, VA 22967",Outdoor Seating; Pet Friendly; Cabins; Lodging,FALSE,berry-hill-lake,josh,2025-05-31,2025-05-31,publish,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,"Berry Hill Lake is a modern-rustic four-bedroom, 3.5-bath home overlooking a private two-acre lake with indoor/outdoor fireplaces, bunk rooms, and movie room on 250 wooded acres.",
2798,Afton Awaits,Cabins & Cottages,Afton,"Afton Awaits is a luxury modern farmhouse with three bedrooms, pool, hot tub, and sweeping mountain views minutes from Nelson 151 wineries and Wintergreen.",https://ik.imagekit.io/OE/nelson-county/Afton-Awaits.jpg,https://ik.imagekit.io/OE/nelson-county/Afton-Awaits-Int.jpg,,https://nelsoncounty.com/explore/afton-awaits/,,"Afton, VA 22920",Pool; Outdoor Seating; Scenic Views; Cabins; Lodging,FALSE,afton-awaits,josh,2025-05-31,2025-08-11,publish,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,"Afton Awaits is a luxury modern farmhouse with three bedrooms, pool, hot tub, and sweeping mountain views minutes from Nelson 151 wineries and Wintergreen.",
2806,Pilotview Hollow,Whole House Rentals,Nellysford,"Pilotview Hollow is a five-bedroom, 4.5-bath estate on 42 acres with hot tub, dual primary suites, game room, outdoor fire pit, and proximity to Route 151 and Wintergreen.",https://ik.imagekit.io/OE/nelson-county/Pilotview-Hollow.jpg,https://ik.imagekit.io/OE/nelson-county/Pilotview-Hollow-Interior.jpg,,https://nelsoncounty.com/explore/pilotview-hollow/,,"Nellysford, VA 22958",Parking; Lodging,FALSE,pilotview-hollow,josh,2025-05-31,2025-05-31,publish,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958,"Pilotview Hollow is a five-bedroom, 4.5-bath estate on 42 acres with hot tub, dual primary suites, game room, outdoor fire pit, and proximity to Route 151 and Wintergreen.",
2808,Nelson Cozy Cabin,Cabins & Cottages,Nellysford,"Nelson Cozy Cabin is a renovated three-bedroom, two-bath cabin on four wooded acres in Stoney Creek with deck, fire pit, and access to Wintergreen POA pools and fishing.",https://ik.imagekit.io/OE/nelson-county/Nelson-Cozy-Cabin.jpg,https://ik.imagekit.io/OE/nelson-county/Nelson-Cozy-Cabin-Int.jpg,,https://nelsoncounty.com/explore/nelson-cozy-cabin/,,"Nellysford, VA 22958",Outdoor Seating; Cabins; Pet Friendly; Lodging; Water Sports,FALSE,nelson-cozy-cabin,josh,2025-05-30,2025-05-30,publish,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958,"Nelson Cozy Cabin is a renovated three-bedroom, two-bath cabin on four wooded acres in Stoney Creek with deck, fire pit, and access to Wintergreen POA pools and fishing.",
2810,Kneeling Shepherd,Cabins & Cottages,Roseland,"Kneeling Shepherd is a new-construction farmhouse on 12 acres with hot tub, fire pit, mountain views, and easy access to the Tye River, Wintergreen, and Appalachian Trail.",https://ik.imagekit.io/OE/nelson-county/Kneeling-Shepherd.jpg,https://ik.imagekit.io/OE/nelson-county/Kneeling-Shepherd-Int.jpg,,https://nelsoncounty.com/explore/kneeling-shepherd/,,"Roseland, VA 22967",Scenic Views; Cabins; Lodging,FALSE,kneeling-shepherd,josh,2025-05-31,2025-05-31,publish,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,"Kneeling Shepherd is a new-construction farmhouse on 12 acres with hot tub, fire pit, mountain views, and easy access to the Tye River, Wintergreen, and Appalachian Trail.",
2813,Kremer Cabin,Cabins & Cottages,Faber,"Kremer Cabin is a Cape Cod on six acres with screened porch swings, two porch swings, and room for up to 12 guests surrounded by mountain views.",https://ik.imagekit.io/OE/nelson-county/Kremer-Cabin.jpg,https://ik.imagekit.io/OE/nelson-county/Kremer-Cabin-Int.jpg,,https://nelsoncounty.com/explore/kremer-cabin/,,"Faber, VA 22938",Cabins; Scenic Views; Outdoor Seating; Lodging,FALSE,kremer-cabin,josh,2025-05-31,2025-05-31,publish,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938,"Kremer Cabin is a Cape Cod on six acres with screened porch swings, two porch swings, and room for up to 12 guests surrounded by mountain views.",
2816,Stewart's Place,Cabins & Cottages,Faber,"Stewart's Place is a rustic, private retreat with spacious yard and homey comforts—ideal for guests seeking a quiet Faber getaway.",https://ik.imagekit.io/OE/nelson-county/Stewarts-Place.jpg,https://ik.imagekit.io/OE/nelson-county/Stewarts-Place-Int.jpg,,https://nelsoncounty.com/explore/stewarts-place/,,"Faber, VA 22938",Scenic Views; Cabins; Lodging,FALSE,stewarts-place,josh,2025-05-31,2025-05-31,publish,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938,"Stewart's Place is a rustic, private retreat with spacious yard and homey comforts—ideal for guests seeking a quiet Faber getaway.",
2871,Boho Cliff House Retreat,Cabins & Cottages,Wintergreen Resort,Boho Cliff House Retreat offers dramatic Blue Ridge views in a design-forward setting—ideal for couples or friends seeking a stylish mountain escape.,https://ik.imagekit.io/OE/nelson-county/Boho-Cliff-House-Retreat.jpg,https://ik.imagekit.io/OE/nelson-county/Boho-Cliff-House-Retreat-Interior.jpg,,https://nelsoncounty.com/explore/boho-cliff-house-retreat/,,"Roseland, VA 22967",Retail; Scenic Views; Cabins; Lodging,FALSE,boho-cliff-house-retreat,josh,2025-05-31,2025-05-31,publish,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,Boho Cliff House Retreat offers dramatic Blue Ridge views in a design-forward setting—ideal for couples or friends seeking a stylish mountain escape.,
2878,Airkey Boutique Rentals,Cabins & Cottages,Afton,"Airkey Boutique Rentals curates charming nature-centric stays near Nelson 151 breweries, wineries, and hiking trails—visit myairkey.com for available suites.",https://ik.imagekit.io/OE/nelson-county/IMG_4131.jpeg,https://ik.imagekit.io/OE/nelson-county/IMG_4132.jpeg,,https://nelsoncounty.com/explore/airkey-boutique-rentals/,(434) 466-6942,"Afton, VA 22920",Retail; Beer; Cabins; Lodging,FALSE,airkey,WG,2025-06-06,2025-06-06,publish,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,"Airkey Boutique Rentals curates charming nature-centric stays near Nelson 151 breweries, wineries, and hiking trails—visit myairkey.com for available suites.",
2894,Three Ridge Retreat,Pet Friendly,Wintergreen Resort,"Three Ridge Retreat is a two-bedroom, two-bath dog-friendly Wintergreen condo within walking distance of slopes, restaurants, and resort trails.",https://ik.imagekit.io/OE/nelson-county/Three-Ridge-Retreat-Int.jpg,https://ik.imagekit.io/OE/nelson-county/Three-Ridge-Retreat.jpg,,https://nelsoncounty.com/explore/three-ridge-retreat/,,"Wintergreen Resort, Roseland, VA 22967",Pet Friendly; Skiing; Resort,FALSE,three-ridge-retreat,josh,2025-06-11,2025-06-11,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Three Ridge Retreat is a two-bedroom, two-bath dog-friendly Wintergreen condo within walking distance of slopes, restaurants, and resort trails.",
2898,Sunset Vista Villa,Cabins & Cottages,Roseland,"Sunset Vista Villa is a two-bedroom, two-bath Wintergreen condo with elevated first-floor views, ideal for sunset watching and family getaways.",https://ik.imagekit.io/OE/nelson-county/Sunset-Vista-Villa.jpg,https://ik.imagekit.io/OE/nelson-county/Sunset-Vista-Villa-Int.jpg,,https://nelsoncounty.com/explore/sunset-vista-villa/,,"Wintergreen Resort, Roseland, VA 22967",Resort; Parking; Cabins; Lodging,FALSE,sunset-vista-villa,josh,2025-06-11,2025-06-11,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Sunset Vista Villa is a two-bedroom, two-bath Wintergreen condo with elevated first-floor views, ideal for sunset watching and family getaways.",
2902,Arrowwood Lane,Pet Friendly,Wintergreen Resort,"Arrowwood Lane is a four-bedroom Wintergreen home sleeping 10 with covered hot tub, dual living areas with fireplaces, deck, and central HVAC.",https://ik.imagekit.io/OE/nelson-county/Arrowwood-Lane.jpg,https://ik.imagekit.io/OE/nelson-county/Arrowwood-Lane-Int.jpg,,https://nelsoncounty.com/explore/arrowwood-lane/,,"Wintergreen Resort, Roseland, VA 22967",Outdoor Seating; Pet Friendly,FALSE,arrowwood-lane,josh,2025-06-11,2025-06-11,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Arrowwood Lane is a four-bedroom Wintergreen home sleeping 10 with covered hot tub, dual living areas with fireplaces, deck, and central HVAC.",
2906,Winterhaven,Whole House Rentals,Wintergreen Resort,"Winterhaven is a five-bedroom, 4.5-bath Wintergreen house half a mile from the lodge with updated interiors for large groups.",https://ik.imagekit.io/OE/nelson-county/Winterhaven.jpg,https://ik.imagekit.io/OE/nelson-county/Winterhaven-Interior.jpg,,https://nelsoncounty.com/explore/winterhaven/,,"Wintergreen Resort, Roseland, VA 22967",Scenic Views; Lodging,FALSE,winterhaven,josh,2025-06-11,2025-06-11,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Winterhaven is a five-bedroom, 4.5-bath Wintergreen house half a mile from the lodge with updated interiors for large groups.",
