id,name,type,area,description,image1,image2,image3,website,phone,address,amenities,featured,slug,authorName,publishedDate,modifiedDate,directionsLink
2725,The Ash House at Holland Hill,Cabins & Cottages,Faber,"The Ash House at Holland Hill is a modern cabin with hot tub, fireplace, and mountain views designed for stargazing and stylish Blue Ridge escapes.",https://nelsoncounty.com/wp-content/uploads/2025/05/The-Ash-House-at-Holland-Hill.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/The-Ash-House-at-Holland-Hill-Int.jpg,,https://nelsoncounty.com/explore/the-ash-house-at-holland-hill/,,"Nellysford, VA 22958",Cabins; Scenic Views; Lodging,FALSE,the-ash-house-at-holland-hill,josh,2025-05-19,2025-05-19,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958
2729,D & D's Mountain Home,Cabins & Cottages,Wintergreen Resort,"D & D's Mountain Home is a renovated two-bedroom Stone Ridge condo with gas fireplace, patio, and views over Devils Knob Golf Course.",https://nelsoncounty.com/wp-content/uploads/2025/05/D-Ds-Mountain-Home.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/D-Ds-Mountain-Home-Int.jpg,,https://nelsoncounty.com/explore/d-ds-mountain-home/,,"Wintergreen Resort, Roseland, VA 22967",Fuel; Outdoor Seating; Scenic Views; Cabins; Lodging,FALSE,d-ds-mountain-home,josh,2025-05-19,2025-05-19,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2733,Bear Creek Inn,Cabins & Cottages,Tyro,"Bear Creek Inn is a pet-friendly two- to three-bedroom cottage with fenced yard, trout stream, and proximity to Nelson 151, Crabtree Falls, and Wintergreen.",https://nelsoncounty.com/wp-content/uploads/2025/05/Bear-Creek-Inn.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Bear-Creek-Inn-Interior.jpg,,https://nelsoncounty.com/explore/bear-creek-inn/,(434) 277-5305,"Tyro, VA 22976",Pet Friendly; Outdoor Seating; Cabins; Lodging,FALSE,bear-creek-inn,josh,2025-05-19,2025-05-19,https://www.google.com/maps/dir/?api=1&destination=Tyro%2C%20VA%2022976
2737,"Cookie's Place, LLC",Cabins & Cottages,Afton,"Cookie's Place is a three-bedroom, two-bath home with private pool, mountain views, and convenient access to hiking, skiing, and Route 151 venues.",https://nelsoncounty.com/wp-content/uploads/2025/05/Cookies-Place-LLC.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Cookies-Place-LLC-Interior.jpg,,https://nelsoncounty.com/explore/cookies-place-llc/,,"Afton, VA 22920",Scenic Views; Pool; Pet Friendly; Cabins; Lodging,FALSE,cookies-place-llc,josh,2025-05-19,2025-05-19,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2749,Bearfeet Retreat,Cabins & Cottages,Wintergreen Resort,"Bearfeet Retreat is a quiet cul-de-sac cabin with cathedral ceilings that sleeps eight (king, queen, two bunk rooms) and features a wraparound deck, fireplace, fast Wi-Fi, and games just a quarter mile from Wintergreen slopes and minutes from valley breweries, orchards, and trails.",https://nelsoncounty.com/wp-content/uploads/2025/05/Bearfeet-Retreat.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Bearfeet-Retreat-Int.jpg,,https://nelsoncounty.com/explore/bearfeet-retreat/,,"Wintergreen Resort, Roseland, VA 22967",Outdoor Seating; Wi-Fi; Parking; Beer; Cabins; Lodging,FALSE,bearfeet-retreat,josh,2025-06-20,2025-06-20,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2753,Peaceful Mountain Getaway,Pet Friendly,Nellysford,"Peaceful Mountain Getaway is a pet-friendly Wintergreen retreat with calming décor and hosts available to assist, perfect for families seeking quiet escapes.",https://nelsoncounty.com/wp-content/uploads/2025/05/Peaceful-Mountain-Getaway.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Peaceful-Mountain-Getaway-Int.jpg,,https://nelsoncounty.com/explore/peaceful-mountain-getaway/,,"Wintergreen Resort, Nellysford, VA 22958",Scenic Views; Pet Friendly; Family Friendly,FALSE,peaceful-mountain-getaway,josh,2025-05-30,2025-05-30,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Nellysford%2C%20VA%2022958
2756,The Afton House,Whole House Rentals,Afton,"The Afton House is a luxury mountain home with sweeping views, multiple gathering spaces, and accommodations for up to sixteen guests.",https://nelsoncounty.com/wp-content/uploads/2025/05/The-Afton-House.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/The-Afton-House-Int.jpg,,https://nelsoncounty.com/explore/the-afton-house/,,"Afton, VA 22920",Scenic Views; Lodging,FALSE,the-afton-house,josh,2025-05-30,2025-05-30,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2758,THE LITTLE FARMHOUSE,Cabins & Cottages,Afton,"The Little Farmhouse, also known as Cheval Circle, is a rustic-modern home with multiple seating areas, dining for 10, large porch, and horse farm views.",https://nelsoncounty.com/wp-content/uploads/2025/05/Cheval-Circle.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Cheval-Circle-Int.jpg,,https://nelsoncounty.com/explore/the-little-farmhouse/,,"Afton, VA 22920",Farm; Outdoor Seating; Cabins; Lodging,FALSE,thelittlefarmhouse,josh,2025-05-30,2025-09-23,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2761,Mountaintop Overlook,Cabins & Cottages,Wintergreen Resort,"Mountaintop Overlook is a 1,237-square-foot Wintergreen condo with ground-level access, panoramic valley views, wood-burning fireplace, and newly renovated interiors.",https://nelsoncounty.com/wp-content/uploads/2025/05/Mountaintop-Overlook.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Mountaintop-Overlook-Int.jpg,,https://nelsoncounty.com/explore/mountaintop-overlook/,,"Wintergreen Resort, Roseland, VA 22967",Scenic Views; Cabins; Lodging,FALSE,mountaintop-overlook,josh,2025-05-30,2025-05-30,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2765,Blue Ridge Mountain Retreat,Whole House Rentals,Wintergreen Resort,"Blue Ridge Mountain Retreat is a 4,800-square-foot Wintergreen luxury home sleeping 20 with four wood-burning fireplaces, gourmet kitchen, and game room.",https://nelsoncounty.com/wp-content/uploads/2025/05/Blue-Ridge-Mountain-Retreat.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Blue-Ridge-Mountain-Retreat-2.jpg,,https://nelsoncounty.com/explore/blue-ridge-mountain-retreat/,,"Wintergreen Resort, Roseland, VA 22967",Full Kitchen; Scenic Views; Lodging,FALSE,blue-ridge-mountain-retreat,josh,2025-05-30,2025-05-30,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2767,Mountain & Vine Farmhouse,Cabins & Cottages,Faber,"Mountain & Vine Farmhouse is a 2,700-square-foot retreat overlooking Delfosse Vineyards with deck, gas grill, and four queen bedrooms for wine country gatherings.",https://nelsoncounty.com/wp-content/uploads/2025/05/Mountain-Vine-Farmhouse.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Mountain-Vine-Farmhouse-Int.jpg,,https://nelsoncounty.com/explore/mountain-vine-farmhouse/,,"Faber, VA 22938",Outdoor Seating; Fuel; Wi-Fi; Wine; Cabins; Lodging,FALSE,mountain-vine-farmhouse,josh,2025-05-30,2025-05-30,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938
2769,Mountain & Vine Vineyards Log Cabin,Cabins & Cottages,Faber,"Mountain & Vine Vineyards Log Cabin is a historic hilltop cabin with loft bedroom, panoramic vineyard vistas, and private tastings available nearby.",https://nelsoncounty.com/wp-content/uploads/2025/05/Mountain-Vine-Vineyards-Log-Cabin.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Mountain-Vine-Vineyards-Log-Cabin-Int.jpg,,https://nelsoncounty.com/explore/mountain-vine-vineyards-log-cabin/,,"Faber, VA 22938",Cabins; Wine; Tastings; Lodging,FALSE,mountain-vine-vineyards-log-cabin,josh,2025-05-30,2025-05-30,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938
2774,The Fairway Chalet,Cabins & Cottages,Wintergreen Resort,"The Fairway Chalet is a 3,000-square-foot Wintergreen retreat with arcade game, ping pong, fire pit, and easy access to skiing, pools, and hiking.",https://nelsoncounty.com/wp-content/uploads/2025/05/The-Fairway-Chalet.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/The-Fairway-Chalet-Int.jpg,,https://nelsoncounty.com/explore/the-fairway-chalet/,,"Wintergreen Resort, Roseland, VA 22967",Cabins; Lodging,FALSE,the-fairway-chalet,josh,2025-05-30,2025-05-30,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2777,Spruce Creek Garden Cottage,Cabins & Cottages,Nellysford,"Spruce Creek Garden Cottage is a 950-square-foot, two-bedroom hideaway in Nellysford featuring a shady back deck, blooming front porch, and quick 1–3 mile drives to Bold Rock, Three Notch’d, Devils Backbone, and Blue Toad.",https://nelsoncounty.com/wp-content/uploads/2025/05/Spruce-Creek-Garden-Cottage.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Spruce-Creek-Garden-Cottage-Int.jpg,,https://nelsoncounty.com/explore/spruce-creek-garden-cottage/,,"Nellysford, VA 22958",Outdoor Seating; Beer; Parking; Cabins; Lodging,FALSE,spruce-creek-garden-cottage,josh,2025-05-31,2025-05-31,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958
2779,"Parrs Camp, Mountain Hollow",Cabins & Cottages,Staff on Site,"Parrs Camp, Mountain Hollow is a craftsman-built ADU above a garage on a 70-acre Tye River property with king and double bedrooms, outdoor shower, foosball, and access to hammocks, fire pit, and nearby GW National Forest trails.",https://nelsoncounty.com/wp-content/uploads/2025/05/Parrs-Camp-Mountain-Hollow.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Parrs-Camp-Mountain-Hollow-Int.jpg,,https://nelsoncounty.com/explore/parrs-camp-mountain-hollow/,,"Tyro, VA 22976",Outdoor Seating; Cabins; Lodging,FALSE,parrs-camp-mountain-hollow,josh,2025-05-31,2025-05-31,https://www.google.com/maps/dir/?api=1&destination=Tyro%2C%20VA%2022976
2781,Parr's Camp,Cabins & Cottages,Staff on Site,"Parr's Camp is a historic 1940s fishing cabin restored with original paneling, screened porch, pond, and space for seven guests on a 70-acre riverfront estate bordering the George Washington National Forest.",https://nelsoncounty.com/wp-content/uploads/2025/05/Parrs-Camp.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Parrs-Camp-Int.jpg,,https://nelsoncounty.com/explore/parrs-camp/,,"Tyro, VA 22976",Cabins; Outdoor Seating; Lodging; Water Sports,FALSE,parrs-camp,josh,2025-05-31,2025-05-31,https://www.google.com/maps/dir/?api=1&destination=Tyro%2C%20VA%2022976
2783,Bella Vista,Cabins & Cottages,Wintergreen Resort,"Bella Vista is a pet-friendly Wintergreen getaway with expansive deck, mountain views, and accommodations for couples seeking a quiet resort stay.",https://nelsoncounty.com/wp-content/uploads/2025/05/Bella-Vista.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Bella-Vista-Interior.jpg,,https://nelsoncounty.com/explore/bella-vista/,,"Wintergreen Resort, Roseland, VA 22967",Scenic Views; Pet Friendly; Outdoor Seating; Cabins; Lodging,FALSE,bella-vista,josh,2025-05-31,2025-05-31,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
3280,"Red, White and Wintergreen",Whole House Rentals,Wintergreen Resort,"Red, White and Wintergreen is a five-bedroom Wintergreen property with large deck, porch hot tub, valley views, and office space for remote-friendly stays.",https://nelsoncounty.com/wp-content/uploads/2025/08/Red-White-and-Wintergreen.jpg,https://nelsoncounty.com/wp-content/uploads/2025/08/Red-White-and-Wintergreen-Int.jpg,,https://nelsoncounty.com/explore/red-white-and-wintergreen/,,"Wintergreen Resort, Roseland, VA 22967",Scenic Views; Outdoor Seating; Family Friendly; Lodging,FALSE,red-white-and-wintergreen,josh,2025-08-06,2025-08-06,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2787,Mountain View Vista,Cabins & Cottages,Wintergreen Resort,"Mountain View Vista is a one-bedroom, two-bath Wintergreen condo with spacious kitchen, large deck, and sweeping mountain vistas for couples getaways.",https://nelsoncounty.com/wp-content/uploads/2025/05/Mountain-View-Vista.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Mountain-View-Vista-Int.jpg,,https://nelsoncounty.com/explore/mountain-view-vista/,,"Wintergreen Resort, Roseland, VA 22967",Full Kitchen; Outdoor Seating; Scenic Views; Cabins; Lodging,FALSE,mountain-view-vista,josh,2025-05-31,2025-05-31,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2789,Art & Soul Guesthouse,Cabins & Cottages,Roseland,"Art & Soul Guesthouse is a design-forward one-bedroom plus loft retreat with sauna, EV charger, and sunset views, steps from Nelson 151 adventures.",https://nelsoncounty.com/wp-content/uploads/2025/05/Art-Soul-Guesthouse.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Art-Soul-Guesthouse-Interior.jpg,,https://nelsoncounty.com/explore/art-soul-guesthouse/,,"Roseland, VA 22967",EV Charging; Cabins; Lodging,FALSE,art-soul-guesthouse,josh,2025-05-31,2025-05-31,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
2791,Art & Soul Main House,Whole House Rentals,Staff on Site,"Art & Soul Main House offers three en-suite bedrooms plus loft sleeping, gourmet kitchen, saltwater hot tub, dry sauna, and extensive decks for groups up to ten.",https://nelsoncounty.com/wp-content/uploads/2025/05/Art-Soul-Main-House.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Art-Soul-Main-House-Interior.jpg,,https://nelsoncounty.com/explore/art-soul-main-house/,,"Roseland, VA 22967",Scenic Views; Full Kitchen; Lodging,FALSE,art-soul-main-house,josh,2025-05-31,2025-05-31,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
2793,The Cottage at River Circle Farm,Cabins & Cottages,Staff on Site,"The Cottage at River Circle Farm is a one-bedroom riverside retreat with private pool, on-site nature trails, and quiet grounds along the James River.",https://nelsoncounty.com/wp-content/uploads/2025/05/The-Cottage-at-River-Circle-Farm.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/The-Cottage-at-River-Circle-Farm-Int.jpg,,https://nelsoncounty.com/explore/the-cottage-at-river-circle-farm/,,"Scottsville, VA 24590",Pool; Cabins; Lodging,FALSE,the-cottage-at-river-circle-farm,josh,2025-05-31,2025-05-31,https://www.google.com/maps/dir/?api=1&destination=Scottsville%2C%20VA%2024590
2796,Berry Hill Lake,Cabins & Cottages,Nellysford,"Berry Hill Lake is a modern-rustic four-bedroom, 3.5-bath home overlooking a private two-acre lake with indoor/outdoor fireplaces, bunk rooms, and movie room on 250 wooded acres.",https://nelsoncounty.com/wp-content/uploads/2025/05/Berry-Hill-Lake.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Berry-Hill-Lake-Interior.jpg,,https://nelsoncounty.com/explore/berry-hill-lake/,,"Roseland, VA 22967",Outdoor Seating; Pet Friendly; Cabins; Lodging,FALSE,berry-hill-lake,josh,2025-05-31,2025-05-31,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
2798,Afton Awaits,Cabins & Cottages,Afton,"Afton Awaits is a luxury modern farmhouse with three bedrooms, pool, hot tub, and sweeping mountain views minutes from Nelson 151 wineries and Wintergreen.",https://nelsoncounty.com/wp-content/uploads/2025/05/Afton-Awaits.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Afton-Awaits-Int.jpg,,https://nelsoncounty.com/explore/afton-awaits/,,"Afton, VA 22920",Pool; Outdoor Seating; Scenic Views; Cabins; Lodging,FALSE,afton-awaits,josh,2025-05-31,2025-08-11,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2806,Pilotview Hollow,Whole House Rentals,Nellysford,"Pilotview Hollow is a five-bedroom, 4.5-bath estate on 42 acres with hot tub, dual primary suites, game room, outdoor fire pit, and proximity to Route 151 and Wintergreen.",https://nelsoncounty.com/wp-content/uploads/2025/05/Pilotview-Hollow.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Pilotview-Hollow-Interior.jpg,,https://nelsoncounty.com/explore/pilotview-hollow/,,"Nellysford, VA 22958",Parking; Lodging,FALSE,pilotview-hollow,josh,2025-05-31,2025-05-31,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958
2808,Nelson Cozy Cabin,Cabins & Cottages,Nellysford,"Nelson Cozy Cabin is a renovated three-bedroom, two-bath cabin on four wooded acres in Stoney Creek with deck, fire pit, and access to Wintergreen POA pools and fishing.",https://nelsoncounty.com/wp-content/uploads/2025/05/Nelson-Cozy-Cabin.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Nelson-Cozy-Cabin-Int.jpg,,https://nelsoncounty.com/explore/nelson-cozy-cabin/,,"Nellysford, VA 22958",Outdoor Seating; Cabins; Pet Friendly; Lodging; Water Sports,FALSE,nelson-cozy-cabin,josh,2025-05-30,2025-05-30,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958
2810,Kneeling Shepherd,Cabins & Cottages,Roseland,"Kneeling Shepherd is a new-construction farmhouse on 12 acres with hot tub, fire pit, mountain views, and easy access to the Tye River, Wintergreen, and Appalachian Trail.",https://nelsoncounty.com/wp-content/uploads/2025/05/Kneeling-Shepherd.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Kneeling-Shepherd-Int.jpg,,https://nelsoncounty.com/explore/kneeling-shepherd/,,"Roseland, VA 22967",Scenic Views; Cabins; Lodging,FALSE,kneeling-shepherd,josh,2025-05-31,2025-05-31,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
2813,Kremer Cabin,Cabins & Cottages,Faber,"Kremer Cabin is a Cape Cod on six acres with screened porch swings, two porch swings, and room for up to 12 guests surrounded by mountain views.",https://nelsoncounty.com/wp-content/uploads/2025/05/Kremer-Cabin.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Kremer-Cabin-Int.jpg,,https://nelsoncounty.com/explore/kremer-cabin/,,"Faber, VA 22938",Cabins; Scenic Views; Outdoor Seating; Lodging,FALSE,kremer-cabin,josh,2025-05-31,2025-05-31,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938
2816,Stewart's Place,Cabins & Cottages,Faber,"Stewart's Place is a rustic, private retreat with spacious yard and homey comforts—ideal for guests seeking a quiet Faber getaway.",https://nelsoncounty.com/wp-content/uploads/2025/05/Stewarts-Place.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Stewarts-Place-Int.jpg,,https://nelsoncounty.com/explore/stewarts-place/,,"Faber, VA 22938",Scenic Views; Cabins; Lodging,FALSE,stewarts-place,josh,2025-05-31,2025-05-31,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938
2871,Boho Cliff House Retreat,Cabins & Cottages,Wintergreen Resort,Boho Cliff House Retreat offers dramatic Blue Ridge views in a design-forward setting—ideal for couples or friends seeking a stylish mountain escape.,https://nelsoncounty.com/wp-content/uploads/2025/05/Boho-Cliff-House-Retreat.jpg,https://nelsoncounty.com/wp-content/uploads/2025/05/Boho-Cliff-House-Retreat-Interior.jpg,,https://nelsoncounty.com/explore/boho-cliff-house-retreat/,,"Roseland, VA 22967",Retail; Scenic Views; Cabins; Lodging,FALSE,boho-cliff-house-retreat,josh,2025-05-31,2025-05-31,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
2878,Airkey Boutique Rentals,Cabins & Cottages,Afton,"Airkey Boutique Rentals curates charming nature-centric stays near Nelson 151 breweries, wineries, and hiking trails—visit myairkey.com for available suites.",https://nelsoncounty.com/wp-content/uploads/2025/06/IMG_4131.jpeg,https://nelsoncounty.com/wp-content/uploads/2025/06/IMG_4132.jpeg,,https://nelsoncounty.com/explore/airkey-boutique-rentals/,(434) 466-6942,"Afton, VA 22920",Retail; Beer; Cabins; Lodging,FALSE,airkey,WG,2025-06-06,2025-06-06,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2894,Three Ridge Retreat,Pet Friendly,Wintergreen Resort,"Three Ridge Retreat is a two-bedroom, two-bath dog-friendly Wintergreen condo within walking distance of slopes, restaurants, and resort trails.",https://nelsoncounty.com/wp-content/uploads/2025/06/Three-Ridge-Retreat-Int.jpg,https://nelsoncounty.com/wp-content/uploads/2025/06/Three-Ridge-Retreat.jpg,,https://nelsoncounty.com/explore/three-ridge-retreat/,,"Wintergreen Resort, Roseland, VA 22967",Pet Friendly; Skiing; Resort,FALSE,three-ridge-retreat,josh,2025-06-11,2025-06-11,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2898,Sunset Vista Villa,Cabins & Cottages,Roseland,"Sunset Vista Villa is a two-bedroom, two-bath Wintergreen condo with elevated first-floor views, ideal for sunset watching and family getaways.",https://nelsoncounty.com/wp-content/uploads/2025/06/Sunset-Vista-Villa.jpg,https://nelsoncounty.com/wp-content/uploads/2025/06/Sunset-Vista-Villa-Int.jpg,,https://nelsoncounty.com/explore/sunset-vista-villa/,,"Wintergreen Resort, Roseland, VA 22967",Resort; Parking; Cabins; Lodging,FALSE,sunset-vista-villa,josh,2025-06-11,2025-06-11,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2902,Arrowwood Lane,Pet Friendly,Wintergreen Resort,"Arrowwood Lane is a four-bedroom Wintergreen home sleeping 10 with covered hot tub, dual living areas with fireplaces, deck, and central HVAC.",https://nelsoncounty.com/wp-content/uploads/2025/06/Arrowwood-Lane.jpg,https://nelsoncounty.com/wp-content/uploads/2025/06/Arrowwood-Lane-Int.jpg,,https://nelsoncounty.com/explore/arrowwood-lane/,,"Wintergreen Resort, Roseland, VA 22967",Outdoor Seating; Pet Friendly,FALSE,arrowwood-lane,josh,2025-06-11,2025-06-11,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2906,Winterhaven,Whole House Rentals,Wintergreen Resort,"Winterhaven is a five-bedroom, 4.5-bath Wintergreen house half a mile from the lodge with updated interiors for large groups.",https://nelsoncounty.com/wp-content/uploads/2025/06/Winterhaven.jpg,https://nelsoncounty.com/wp-content/uploads/2025/06/Winterhaven-Interior.jpg,,https://nelsoncounty.com/explore/winterhaven/,,"Wintergreen Resort, Roseland, VA 22967",Scenic Views; Lodging,FALSE,winterhaven,josh,2025-06-11,2025-06-11,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2910,779 Blue Ridge Drive,Pet Friendly,Wintergreen Resort,"779 Blue Ridge Drive is a four-bedroom, 4.5-bath mountain home with hot tub, gas fireplace, and king beds in every suite, located four minutes from skiing.",https://nelsoncounty.com/wp-content/uploads/2025/06/779-Blue-Ridge-Drive.jpg,https://nelsoncounty.com/wp-content/uploads/2025/06/779-Blue-Ridge-Drive-Interior.jpg,,https://nelsoncounty.com/explore/779-blue-ridge-drive/,,"Wintergreen Resort, Roseland, VA 22967",Seasonal Menu; Skiing; Scenic Views; Fuel; Pet Friendly,FALSE,779-blue-ridge-drive,josh,2025-06-11,2025-06-11,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2916,Belties,Coffee Shops,Nellysford,"Belties is a farmhouse café pouring handcrafted coffee, 18-layer scratch biscuits, and seasonal fare with Blue Ridge views and grazing Belted Galloway cows.",https://nelsoncounty.com/wp-content/uploads/2025/06/Belties3.jpg,https://nelsoncounty.com/wp-content/uploads/2025/06/IMG_4144.jpeg,https://nelsoncounty.com/wp-content/uploads/2025/06/IMG_4144-1.jpeg; https://nelsoncounty.com/wp-content/uploads/2025/06/IMG_4146-e1749742308217.jpeg,https://nelsoncounty.com/explore/belties/,(703) 989-0556,"2884 Rockfish Valley Highway, Nellysford, VA 22958",Coffee; Bar; Seasonal Menu; Scenic Views; Tea; Cafe,FALSE,belties,WG,2025-06-12,2025-06-12,https://www.google.com/maps/dir/?api=1&destination=2884%20Rockfish%20Valley%20Highway%2C%20Nellysford%2C%20VA%2022958
2929,Ski in Style At Sapphire Squirrel,Whole House Rentals,Wintergreen Resort,"Ski in Style at Sapphire Squirrel is a three-bedroom Wintergreen home steps from the slopes with fully equipped kitchen, dedicated workspace, deck, and gas grill for up to six guests.",https://nelsoncounty.com/wp-content/uploads/2025/06/Ski-in-Style-At-Sapphire-Squirrel.jpg,https://nelsoncounty.com/wp-content/uploads/2025/06/Ski-in-Style-At-Sapphire-Squirrel-Int.jpg,,https://nelsoncounty.com/explore/ski-in-style-at-sapphire-squirrel/,,"Wintergreen Resort, Roseland, VA 22967",Scenic Views; Fuel; Full Kitchen; Outdoor Seating; Parking; Lodging,FALSE,ski-in-style-at-sapphire-squirrel,josh,2025-06-20,2025-06-20,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2931,The Retreat at Three Ridges,Cabins & Cottages,Wintergreen Resort,"The Retreat at Three Ridges is a Scandinavian-inspired Wintergreen condo just a three-minute walk from the slopes, featuring a modern aesthetic, cozy fireplace with provided wood, well-stocked kitchen, and relaxing outdoor space.",https://nelsoncounty.com/wp-content/uploads/2025/06/The-Retreat-at-Three-Ridges-1.jpg,https://nelsoncounty.com/wp-content/uploads/2025/06/The-Retreat-at-Three-Ridges-2.jpg,,https://nelsoncounty.com/explore/the-retreat-at-three-ridges/,,"Wintergreen Resort, Roseland, VA 22967",Scenic Views; Lodging; Outdoor Seating; Full Kitchen; Parking; Cabins,FALSE,the-retreat-at-three-ridges,josh,2025-06-20,2025-06-20,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2933,Wintergreen Condo 1437 Highlands,Cabins & Cottages,Staff on Site,Wintergreen Condo 1437 Highlands is a ski-in/ski-out Highlands building condo showcasing incredible views and modern finishes steps from resort amenities.,https://nelsoncounty.com/wp-content/uploads/2025/06/Wintergreen-Condo-1437-Highlands-1.jpg,https://nelsoncounty.com/wp-content/uploads/2025/06/Wintergreen-Condo-1437-Highlands-2.jpg,,https://nelsoncounty.com/explore/wintergreen-condo-1437-highlands/,,"Wintergreen Resort, Roseland, VA 22967",Skiing; Scenic Views; Cabins; Lodging,FALSE,wintergreen-condo-1437-highlands,josh,2025-06-20,2025-06-20,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2935,Time Out,Pet Friendly,Wintergreen Resort,"Time Out is a pet-friendly Wintergreen escape sleeping seven with hot tub, fast Wi-Fi, smart TVs, and three queen bedrooms plus single sofa bed.",https://nelsoncounty.com/wp-content/uploads/2025/06/Time-Out.jpg,https://nelsoncounty.com/wp-content/uploads/2025/06/Time-Out-Int.jpg,,https://nelsoncounty.com/explore/time-out/,,"Wintergreen Resort, Roseland, VA 22967",Wi-Fi; Scenic Views; Pet Friendly,FALSE,time-out,josh,2025-06-20,2025-06-20,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
